"title, publication, authors, date, year, month, url, content"
South African comedian Loyiso Gola on his New York show and comedy special.,slate.com,Mike Pesca,04-20-2019,2019,4,https://slate.com/news-and-politics/2019/04/loyiso-gola-new-york-show-comedy-special.html,"Listen to The Gist via Apple Podcasts , Overcast , Spotify , Stitcher , or Google Play . On The Gist, sick children and dead ducks are pretty convincing. In the interview, South African comedian Loyiso Gola is here to talk about his stand up special on Netflix, what it’s like performing in different countries, and why talking about the economy is so difficult for everyday people. Gola is performing at the Soho Playhouse until April 21, 2019. In the Spiel, time for an early Antentwig. Get The Gist in Your Inbox We encountered an issue signing you up. Please try again. Email address: Send me updates about Slate special offers. By signing up, you agree to our Privacy Policy and Terms . Sign Up
Thanks for signing up! You can manage your newsletter subscriptions at any time. Join Slate Plus! Members get bonus segments, exclusive member-only podcasts, and more. Sign up for a free trial today at Slate.com/gistplus . Join the discussion of this episode on Facebook . Email:"
"Slate Money on IPOs, the CFPB, and Notre Dame.",slate.com,Emily Peck,04-20-2019,2019,4,https://slate.com/business/2019/04/slate-money-on-ipos-the-cfpb-and-notre-dame.html,"Slate is published by The Slate Group, a Graham Holdings Company. All contents © 2019 The Slate Group LLC. All rights reserved. We Need to Talk About Your Ad Blocker
Slate relies on advertising to support our journalism. If you value our work, please disable your ad blocker. Enable Ads on Slate Want to Block Ads But Still Support Slate?
By joining Slate Plus you support our work and get exclusive content. And you'll never see this message again."
Indica vs. sativa: The difference isn’t based on science.,slate.com,Shannon Palus,04-20-2019,2019,4,https://slate.com/technology/2019/04/indica-sativa-difference-cannabis-weed-science.html,"It’s based on stoner logic, not science.""> <link rel=""manifest"" href="
Hope Hicks Says Hope Hicks Was Great at Her Job. Should We Trust Her?,slate.com,Christina Cauterucci,04-20-2019,2019,4,https://slate.com/news-and-politics/2019/04/hope-hicks-mueller-report-donald-trump.html,"Trump Tweet Claiming Millions Killed in Sri Lanka Bombings Stays Up for 20 Minutes Hope Hicks has long been one of Trump World’s greatest mysteries. She had never so much as volunteered for a political candidate when Donald Trump tapped her, at age 26, to be his campaign’s press secretary in 2015. At the time, she seemed like the ne plus ultra of a Trump hire: a young, glamorous model who worked for his daughter’s clothing company. It wasn’t hard to see why Trump picked her. It was hard to imagine why a woman with no obvious ideological ax to grind would stunt her nascent career in public relations by signing on with a PR disaster. After the release of a redacted version of Robert Mueller’s special counsel report on Thursday, it’s gotten a lot easier to comprehend Hicks’ motives. She emerged as a somewhat unexpected breakout star of the report, a candid source for investigators who shed light on the president’s unwillingness to take his aides’ advice and confront inevitable consequences. The Hicks of the Mueller report is a capable PR professional who tried her darnedest to protect her boss from his worst impulses, advocated for him when appropriate, and ultimately stood on the side of truth and decency. At least, that’s according to Hicks. The anecdotes that make Hicks look adept and intelligent all come from the same source: Hope Hicks. There are at least two instances where Hicks recounted for investigators—with no corroborating accounts from anyone else—how hard she worked to get Trump to stop saying obstruction-y things to the press. After Trump hinted in a pre-taped interview with Fox Business’ Maria Bartiromo that he might ask James Comey to resign his FBI post, Hicks claims to have told him they should have Fox remove the quote from the final broadcast version. “But the President wanted to keep it in, which Hicks thought was unusual,” the report says. A few months later, Trump gave an “unplanned interview” to the New York Times, in which he badmouthed then–Attorney General Jeff Sessions for recusing himself from the Russia investigation. Here’s how the report says it went down: “Hicks, who was present for the interview, recalled trying to ‘throw [herself) between the reporters and [the President]’ to stop parts of the interview, but the President ‘loved the interview.’ ” What an American, making a human wall of herself to preserve the integrity of the special counsel’s investigation! What a communications director, pulling a Secret Service–taking-a-bullet move to prevent her client from making a fool, or criminal, of himself! There’s nothing to suggest Hicks didn’t take these smart (if no-brainer) steps in the course of her duties. But the Hicks who emerges in these anecdotes only bears responsibility for the heroic behind-the-scenes efforts to contain Trump, not any of the bad stuff she surely commended, ignored, or egged him on to do. During Trump’s campaign and presidency, Hicks was one of the few people trusted with helping craft Trump’s tweets, which have famously bullied private citizens, fomented hate for Muslims and immigrants, made sexist cracks at women who criticized him, and edged the country closer to a nuclear showdown. According to one Trump campaign official , some of Trump’s most merciless Twitter insults have come from Hicks’ keyboard. The Mueller report does contain one challenge to Hicks’ glowing account of her own tenure. It concerns a conversation in summer 2017, when Hicks made a valiant effort to get Trump to understand the potential damage that could be inflicted by the emails setting up a June 2016 meeting between Donald Trump Jr., other campaign staffers, and a Kremlin-linked attorney. Hicks “recalled being shocked by the emails,” and tried to convince Trump to release them before they could leak and suggested arranging a “softball interview” with Trump Jr. Hicks says, per the report, that she was stymied by Trump, who was convinced the emails would never leak and wanted to keep them private. Here, Hicks sounds like a solid crisis communications strategist who wants to show the public that Trump and his family have nothing to hide. And her story may be true. But another Trump staffer contradicts her account. Former Trump legal team spokesman Mark Corallo produced notes for investigators from a conversation he had with Hicks and Trump after the New York Times ran a piece on the Trump Tower meeting. Regarding the emails Hicks said she tried to get Trump to release, Corallo wrote, “Hope says ‘only a few people have [them]. [They] will never get out.’ ” Hicks told investigators she didn’t remember saying that—or maybe she did, and she was simply “channeling the President.” The Mueller report has given Hicks and her former colleagues the opportunity to write themselves into the first draft of the Trump chapter of U.S. history, and no one’s compiled a better press release for themselves than Hicks. In talking to investigators, she studiously followed the advice she says she gave Trump: She got out ahead of the story and set her own narrative before anyone else could define her time in the administration. The parts of Hicks’ story that might reflect poorly on her character—her admission to House investigators that she’s told “ white lies ” for Trump, for instance—don’t make it into the Mueller report. Those aspects of her narrative will now be buried under this substantive and politically powerful document. Hicks’ accounts of trying to protect Trump from himself speak volumes about her PR acumen. Her ability to shovel those accounts into a widely read and highly trusted public record says even more. Support our journalism
Help us continue covering the news and issues important to you—and get ad-free podcasts and bonus segments, members-only content, and other great benefits. "
Immigrants Can Be Denied Citizenship for Working in Legal Marijuana Industry,slate.com,Daniel Politi,04-20-2019,2019,4,https://slate.com/news-and-politics/2019/04/immigrants-denied-citizenship-legal-marijuana.html,"So Is Impeachment Plausible, Necessary, or Stupid? Green-card holders may want to think twice about celebrating 4/20 too publicly this year. That is because U.S. Citizenship and Immigration Services (USCIS) issued guidance a day before the unofficial marijuana holiday that makes clear working in the marijuana industry, or even just possessing cannabis could be grounds to reject a citizenship application—regardless of whether it is done in a state where it is legal. Violations of federal marijuana laws “are generally a bar to establishing good moral character for naturalization, even where that conduct would not be an offense under state law,” according to the guidance issued Friday . Merely being “involved in certain marijuana-related activities” could be sign that an applicant for citizenship “may lack good moral character” regardless of whether “such activity has been decriminalized under applicable state laws,” according to the USCIS statement. mmigration lawyers who work in states where marijuana is legal say they have been dealing with this issue for a while now, leading Denver Mayor Michael B. Hancock to send a letter to Attorney General William Barr asking for clarification about policies that have been affecting immigrants. This isn’t just a theoretical issue either. CNN reports that two immigrants who have lived in the United States for more than two decades were told they were not eligible for naturalization due to their work in the marijuana industry . “I work hard in an industry that offers opportunity and that’s unquestionably legal within the state. For the government to deny my citizenship application because I’m a bad person is devastating,” one affected immigrant tells CNN. Advocates for legalization say the guidance is more a reflection of the government’s anti-immigrant attitude than about drugs. “I don’t think this is about marijuana at all,” said Michael Collins, national affairs director of the Drug Policy Alliance . “I think this is about them using the war on drugs to go after migrant community and that’s what they’ve been doing since Day 1.” A total of 33 states and the District of Columbia have legalized medical marijuana while 10 states and D.C. have legalized recreational marijuana. Support our journalism
Help us continue covering the news and issues important to you—and get ad-free podcasts and bonus segments, members-only content, and other great benefits."
Lyra McKee killing: Two teenagers arrested.,slate.com,Daniel Politi,04-20-2019,2019,4,https://slate.com/news-and-politics/2019/04/lyra-mckee-killing-two-teenagers-arrested-northern-ireland.html,"So Is Impeachment Plausible, Necessary, or Stupid? Two teenage men have been arrested in the connection to the murder of 29-year-old journalist Lyra McKee. The men—aged 18 and 19—were arrested under the terrorism act and taken to a police station in Belfast for questioning . McKee, a prominent freelance journalist, was killed in Londonderry, which is known to many of the locals as Derry, on Thursday night while she covered a riot. Police had blamed a militant splinter group known as the New Irish Republican Army for the killing. Police released video footage from surveillance cameras that captured McKee’s final moments in an effort to get the public to hand over information about the murder. The young journalist was standing near a police vehicle with other reporters when she was shot . The riot took place on the 21st anniversary of the Good Friday agreement, the 1998 deal that largely marked the end of decades of conflict. The New IRA group opposes the peace deal. Detectives investigating the murder of Lyra McKee release CCTV footage and ask people to come forward with information. Call us on 101. https://t.co/Z1GP93HLLl — PSNI DC&S District (@PSNIDCSDistrict) April 19, 2019 McKee is the first journalist to be killed in Northern Ireland since 2001, according to the Committee to Protect Journalists . At a vigil in Derry on Friday, McKee’s partner, Sara Canning, said McKee’s “ amazing potential was snuffed out by this single barbaric act .” Canning also characterized McKee as a “tireless advocate and activist” and said the killing “has left me without the love of my life, the woman I was planning to grow old with.” In 2016, McKee was named on a Forbes list of 30 remarkable media professionals under 30 . She crowdsourced funds for her first book, Angels With Blue Faces , about the killing of a unionist lawmaker in 1981. Faber, the publisher, had signed a deal with McKee for two books, including one that as due to be published next year about the disappearance of boys and young men during the decades of violence in Northern Ireland. The partner of journalist Lyra McKee, who was shot dead during rioting in Londonderry, has said her death was a ""barbaric act"".29-year-old Lyra McKee has been described as a journalist of 'courage, style and integrity': https://t.co/h2SgL3wF7w pic.twitter.com/hBcnDuwiNO — Sky News (@SkyNews) April 19, 2019 Political leaders in Northern Ireland united to issue a joint call for calm and to condemn the killing. “Lyra’s murder was an attack on all the people of this community, an attack on the peace and on the democratic processes,” leaders of the main six parties said in a statement. “This is a time for calm heads.” Lyra McKee's book on the investigation into the 1981 murder of an MP by the IRA was due to be published imminently; only last week she had approved the cover after working on the project for seven years. https://t.co/YD8c5lGhXg — Jim Waterson (@jimwaterson) April 19, 2019 Former President Bill Clinton, who was a key player in the Good Friday Agreement sent out a tweet saying he was “heartbroken” over the killing. “The challenges in NI today are real–but we cannot let go of the last 21 years of hard-won peace and progress,” Clinton wrote . “This tragedy is a reminder of how much everyone has to lose if we do.” Heartbroken by the murder of Lyra McKee and the violence in Derry. The challenges in NI today are real--but we cannot let go of the last 21 years of hard-won peace and progress. This tragedy is a reminder of how much everyone has to lose if we do. — Bill Clinton (@BillClinton) April 19, 2019 Support our journalism
Help us continue covering the news and issues important to you—and get ad-free podcasts and bonus segments, members-only content, and other great benefits."
"White House releases photo of Trump, Limbaugh playing golf.",slate.com,Daniel Politi,04-20-2019,2019,4,https://slate.com/news-and-politics/2019/04/white-house-trump-limbaugh-golf-mueller-tweets.html,"So Is Impeachment Plausible, Necessary, or Stupid? The White House usually doesn’t release any information about President Donald Trump’s golf games. But over the Easter weekend, it not only gave out details about his golf game, it also released photos of Trump hitting the links with radio host Rush Limbaugh and golfer Lexi Thompson at Trump International Golf Club in West Palm Beach, Fla. Trump played golf with Limbaugh and Thompson a day after Special Counsel Robert Mueller’s redacted report was released. NEW: White House releases photos of Trump and Rush Limbaugh during yesterday's golf outing. Professional golfer Lexi Thompson also joined https://t.co/rrN6gVGgFN pic.twitter.com/sLkSU784UU — Yahoo News (@YahooNews) April 20, 2019 Trump is spending Easter weekend at his Mar-a-Lago resort and in between playing golf, the president hasn’t been shy about taking to Twitter to share his thoughts and frustrations about the Mueller report, even going as far as to use an expletive to describe parts of the document that sent Washington abuzz Thursday. Specifically, the president criticized aides who spoke to Mueller, claiming they lied to make themselves look good. ...agreed to testify, it was not necessary for me to respond to statements made in the “Report” about me, some of which are total bullshit & only given to make the other person look good (or me to look bad). This was an Illegally Started Hoax that never should have happened, a... — Donald J. Trump (@realDonaldTrump) April 19, 2019 “Because I never agreed to testify, it was not necessary for me to respond to statements made in the ‘Report’ about me, some of which are total bullshit & only given to make the other person look good (or me to look bad),” Trump tweeted on Friday . He went on to call the special counsel’s investigation a “ big, fat, waste of time, energy and money .” ....big, fat, waste of time, energy and money - $30,000,000 to be exact. It is now finally time to turn the tables and bring justice to some very sick and dangerous people who have committed very serious crimes, perhaps even Spying or Treason. This should never happen again! — Donald J. Trump (@realDonaldTrump) April 19, 2019 Trump also retweeted an account that replied to an image of the Washington Post front page by saying that “this is why nobody but the @DNC circle jerk takes this seriously anymore.” This is why nobody but the @DNC circle jerk takes this seriously anymore. That front page is a disgrace but in its disgrace, many wake up. Thank God for @realDonaldTrump for waking millions of Americans up to the truth about the @washingtonpost — Scott Atkins (@ScottFantasy) April 19, 2019 The president continued tweeting against the Mueller report on Saturday, although in a slightly more muted tone, choosing to retweet others who claimed the investigation showed no collusion while Trump focused his ire on the news media. “The Fake News Media is doing everything possible to stir up and anger the pols and as many people as possible seldom mentioning the fact that the Mueller Report had as its principle conclusion the fact that there was NO COLLUSION WITH RUSSIA,” the president tweeted . The Fake News Media is doing everything possible to stir up and anger the pols and as many people as possible seldom mentioning the fact that the Mueller Report had as its principle conclusion the fact that there was NO COLLUSION WITH RUSSIA. The Russia Hoax is dead! — Donald J. Trump (@realDonaldTrump) April 20, 2019 Trump also tweeted an 18-second video of the special counsel’s investigation “by the numbers” that ends with a photo of Trump raising a water glass because an investigation that lasted “675 days” by “18 angry Democrats” showed “0 collusion” and “0 obstruction.” — Donald J. Trump (@realDonaldTrump) April 20, 2019 In the middle of all the Mueller-related tweeting, Trump also took the time to wish “a Happy Passover to all those celebrating in America, Israel, and around the world!” as well as celebrate job numbers . Wishing a Happy Passover to all those celebrating in America, Israel, and around the world! pic.twitter.com/h3wgLZ4mxS — Donald J. Trump (@realDonaldTrump) April 19, 2019 Support our journalism
Help us continue covering the news and issues important to you—and get ad-free podcasts and bonus segments, members-only content, and other great benefits. "
Vermont likely to become third state to officially scrap Columbus Day for Indigenous Peoples’ Day.,slate.com,Daniel Politi,04-20-2019,2019,4,https://slate.com/news-and-politics/2019/04/vermont-to-officially-scrap-columbus-day-indigenous-peoples-day.html,"So Is Impeachment Plausible, Necessary, or Stupid? Columbus Day is likely to be a thing of the past in Vermont in the near future. The Vermont Legislature passed a bill on Wednesday that would permanently recognize the second Monday in October as Indigenous Peoples’ Day and Gov. Phil Scott said he’ll likely sign it into law. “I see no reason that I would not sign it,” Scott told the Burlington Free Press , “but we’re reviewing the bill as we speak.” Vermont actually hasn’t celebrated Columbus Day for a few years. Former Gov. Peter Shumlin signed a gubernatorial proclamation in 2016 recognizing Indigenous Peoples’ Day and that continued even after the current Republican governor took office. But the measure now awaiting the governor’s signature would do away with Columbus Day altogether, turning Vermont into the third state to legally rename the holiday after New Mexico and South Dakota. Alaska is in a special circumstance because it never actually recognized Columbus Day as a holiday but did declare Indigenous Peoples’ Day a state holiday in 2017. Many cities around the country have also moved to rename the Columbus Day holiday as a way of honoring indigenous people and recognizing that the history many learned in school ignored the brutality of colonization. “Things that are symbolic can carry very far,” Rich Holschuh, a member of the Vermont Commission on Native American Affairs, told the Burlington Free Press. “The degree of disinformation and lack of understanding around the situation of native people in Vermont, as a microcosm of the national situation, is totally exemplified in the way that Columbus has been celebrated and the native people ignored.” Maine is likely to follow suit and be the next state to do away with Columbus Day after Maine’s Senate gave the final approval to a bill that would rename the holiday on Thursday. Gov. Janet Mills, whose administration has previously expressed support for the measure, would now need to sign the bill to turn it into law. Oami Amarasingham, policy director for the American Civil Liberties Union of Maine celebrated the decision by state lawmakers. “It’s time to stop celebrating a man whose arrival brought death, disease and slavery to hundreds of thousands, and start honoring the people who lived here long before,” Amarasingham, said . Support our journalism
Help us continue covering the news and issues important to you—and get ad-free podcasts and bonus segments, members-only content, and other great benefits."
The Mueller report proves journalists were right.,slate.com,,04-19-2019,2019,4,https://slate.com/news-and-politics/2019/04/mueller-report-journalism-was-right.html,"If Mueller’s report feels familiar, it’s because so many of the incidents it documents have already been reported.""> <link rel=""manifest"" href="
Ben Simmons vs. Jared Dudley: Who's winning this bizarre feud?,slate.com,Nick Greene,04-20-2019,2019,4,https://slate.com/culture/2019/04/ben-simmons-vs-jared-dudley-nets-sixers.html,"The Best College Gymnast in America Is Also the Most Hated Were it not for the playoffs, Ben Simmons and Jared Dudley would exist as two distant planets in the vast expanses of the NBA universe. Simmons is an All-Star and one of the league’s brightest young talents. Dudley is a 33-year-old journeyman who was traded to the Brooklyn Nets last summer for Darrell Arthur. The postseason provides its own gravity, though, and these two seemingly unrelated entities have collided during the Philadelphia 76ers’ first-round matchup with the Brooklyn Nets. Somehow, the two are in the midst of an honest-to-goodness beef. A fabled beef, even. — Howard Beck (@HowardBeck) April 20, 2019 How did we get here? Who’s winning this bizarre (and fabled) showdown? The inciting incident. After Philadelphia evened up the series in Game 2, Dudley—who sat out that contest with a calf injury—talked to reporters about the team’s strategy for slowing Simmons down. “ Ben Simmons is a great player in transition ,” he said. “And once you get him into half court, he’s average.” Simmons’ rejoinder. When asked about the evaluation, Simmons scoffed. “That’s coming from Jared Dudley,” he said. “Come on.” #Sixers PG @BenSimmons25 responds to Jared Dudley’s comment about the #NBAAllStar being “average” in half court. pic.twitter.com/0BQTtHOnUL — Keith Pompey (@PompeyOnSixers) April 18, 2019 Simmons may have been dismissive of Dudley to reporters, but he was pointedly aggressive in Game 3, putting up 31 points and 9 assists in the Sixers’ win. Dudley, meanwhile, scored 0 points in 17 minutes, and Simmons looked particularly pleased after Dudley airballed a shot from behind the arc. Ben Simmons had fun trolling Jared Dudley after Dudley called him an “average” half-court player 🙃 pic.twitter.com/SYJdgJLOrP When asked about the beef after the game, Simmons gave his answer from the passing lane of the high road. “I don’t really have energy for it,” he said. “It’s done.” Dudley’s response. “Saturday’s Game 4 was a quiet affair, and both parties respectfully kept to themselves.” So begins the latest entry in my wildly unpopular basketball fan fiction series, NBA Players Getting Along . In reality, Dudley was a pest all afternoon, and he reacted to a made 3-pointer with the same celebration Simmons had used for Dudley’s Game 3 airball. Jared Dudley had a message for Ben Simmons 😂 #WeGoHard | #NBAPlayoffs pic.twitter.com/90FR34uRe3 — NBA on TNT (@NBAonTNT) April 20, 2019 Dudley was probably still feeling the adrenaline rush of that made field goal when he got in the face of Sixers center Joel Embiid in the third quarter. He and Simmons tumbled into the crowd during the ensuing tussle, and the officials ejected Dudley and the Sixers’ Jimmy Butler, the latter of whom helped escalate the argument from a skirmish to a full-blown scuttlebutt. This left Simmons to continue the game without his foil, and he finished with 15 points, 8 assists, and 8 rebounds in a 112-108 win for Philadelphia. Who’s winning the feud? Simmons provided two key plays for the Sixers down the stretch. First, he found an open J.J. Redick for a go-ahead jumper. (Note: this kind of occurred in a half-court setting.) JJ knocks down the BIG triple when it counts! Sixers up 1! 🔥 #PhilaUnite | #NBAPlayoffs pic.twitter.com/GgFaCKZ5ei — NBA on TNT (@NBAonTNT) April 20, 2019 Then, after the teams traded 3-pointers, Simmons stole the ball from Jarrett Allen and secured the win for Philly. Despite these late-game heroics, it’s obvious that the winner of the Simmons-Dudley showdown is Jared Dudley. Dudley averaged 4.9 points per game during the regular season. He is averaging 3 points in the postseason. The fact that he’s been able to generate a feud out of thin air despite those meager stats is a truly remarkable accomplishment. The Sixers and Ben Simmons may be up 3 games to 1, but Dudley has already managed the upset of the postseason."
