title, publication, authors, date, year, month, url, content
What’s News: World-Wide,www.wsj.com,Whats News World Wide,04-10-2019,2019,4,https://www.wsj.com/articles/whats-news-world-wide-11554868179,"Israeli leader Netanyahu appeared in position Wednesday morning to fend off a strong election challenge by rival Gantz in a vote widely seen as a referendum on the prime minister.
Barr said he would deliver Mueller’s still-secret report to Congress within a week and vowed to explain his reasons for redacting parts of the document.
..."
"Global Stocks Pause Ahead of ECB Meeting, Fed Minutes",www.wsj.com,Markets,04-10-2019,2019,4,https://www.wsj.com/articles/global-stocks-pause-ahead-of-ecb-meeting-fed-minutes-11554883673,"U.S. stocks edged higher Wednesday, steadying following Tuesday’s decline as investors weighed data showing moderate inflation and the latest signs of caution from global central banks.
Patient signals from the Federal Reserve regarding interest-rate increases and its balance-sheet runoff program have lifted stocks in recent weeks. Although economic growth is slowing, some analysts say it is still sturdy enough to support corporate profitability without stoking fears of higher inflation that could lead to tighter monetary..."
Netanyahu Holds Edge in Tight Israeli Election,www.wsj.com,World,04-10-2019,2019,4,https://www.wsj.com/articles/netanyahu-holds-edge-in-tight-israeli-election-11554863899,"TEL AVIV—Prime Minister Benjamin Netanyahu appeared set to fend off a strong election challenge by a former army chief, after a hard-fought race that underlined Israel’s rightward drift and tested voters’ support for a leader facing corruption allegations.
With 97% of the votes counted, Mr. Netanyahu’s Likud party and former Gen. Benny Gantz’s Blue and White party both looked set to secure about 35 seats, with Mr. Netanyahu’s right-wing religious bloc on track to secure a majority in Israel’s 120-seat parliament, or Knesset,..."
China’s Giant Money-Market Fund Scraps Investment Caps,www.wsj.com,Markets,04-10-2019,2019,4,https://www.wsj.com/articles/chinas-giant-money-market-fund-scraps-investment-caps-11554879166,"China’s biggest money-market mutual fund is lifting restrictions on how much individuals can invest in it, after suffering through months of outflows to rivals.
Tianhong Asset Management Co., a unit of Jack Ma’s Ant Financial Services Group, said individuals in its flagship Tianhong Yu’e Bao money-market fund would no longer be subject to an investment cap of 100,000 yuan ($14,900). It first imposed a ceiling on account sizes in May 2017, following a surge in the funds’ assets.
..."
How Old is Too Old to Be President?,live.wsj.com,wsj.com,04-10-2019,2019,4,http://live.wsj.com/video/how-old-is-too-old-to-be-president/6A0C04CE-5C3C-4C29-A331-5CE0452166A4.html,"While former Vice President Joe Biden, a potential 2020 presidential candidate, would be 78 years old on inauguration day, South Bend Mayor Pete Buttigieg would turn 39 the day before inauguration. How old is too old? How young is too young? WSJ's Gerald F. Seib explains. Photos: Getty"
How Old is Too Old to Be President?,www.wsj.com,,04-10-2019,2019,4,https://www.wsj.com/video/how-old-is-too-old-to-be-president/6A0C04CE-5C3C-4C29-A331-5CE0452166A4.html,"4/10/2019 5:30AM How Old Is Too Old to Be President? While former Vice President Joe Biden, a potential 2020 presidential candidate, would be 78 years old on inauguration day, South Bend Mayor Pete Buttigieg would turn 39 the day before inauguration. How old is too old? How young is too young? WSJ's Gerald F. Seib explains. Photos: Getty"
"Mueller​ Report ​Is ​Complete, But Federal Investigations Continue",live.wsj.com,wsj.com,04-10-2019,2019,4,http://live.wsj.com/video/mueller-report-is-complete-but-federal-investigations-continue/3553950A-AFCB-4CBD-A2D1-33254D85DD95.html,"Special counsel Robert Mueller's investigation into suspected collusion with Russia has concluded, but other investigations are ongoing. Wall Street Journal reporters break down the developments. Photo: Getty"
"Mueller​ Report ​Is ​Complete, But Federal Investigations Continue",www.wsj.com,,04-10-2019,2019,4,https://www.wsj.com/video/mueller-report-is-complete-but-federal-investigations-continue/3553950A-AFCB-4CBD-A2D1-33254D85DD95.html,"4/10/2019 7:55AM Mueller Report Is Complete, but Federal Investigations Continue Special counsel Robert Mueller's investigation into suspected collusion with Russia has concluded, but other investigations are ongoing. Wall Street Journal reporters break down the developments. Photo: Getty"
China Turns Up the Heat on Boeing,live.wsj.com,wsj.com,04-10-2019,2019,4,http://live.wsj.com/video/china-turns-up-the-heat-on-boeing/C1019E64-3BDB-45B4-82AC-8FECEE73E826.html,"From taking the lead in grounding the Boeing 737 Max to buying 300 planes from rival Airbus, China is displaying its power to the American aerospace giant. WSJ’s Trefor Moss explains how Beijing could use Boeing’s safety crisis as leverage in future purchases—and in trade talks with the U.S. Illustration: Crystal Tai"
Why the Longest U.S. Bull Market Has Failed to Fix the Nation’s Public Pensions,www.wsj.com,Markets,04-10-2019,2019,4,https://www.wsj.com/articles/why-the-longest-u-s-bull-market-has-failed-to-fix-the-nations-public-pensions-11554888600,"Maine’s public pension fund earned double-digit returns in six of the past nine years. Yet the Maine Public Employees Retirement System is still $2.9 billion short of what it needs to afford all future benefits to all retirees.
“If the market is doing better, where’s the money?” said one of these retirees, former game warden Daniel Tourtelotte.
The..."
