"title, publication, authors, date, year, month, url, content"
‘Ghost Ship’ Blaze Trial Set to Begin in Oakland,www.wsj.com,U.S.,04-08-2019,2019,4,https://www.wsj.com/articles/ghost-ship-blaze-trial-set-to-begin-in-oakland-11554735600,"OAKLAND, Calif.—The trial of two men blamed for the 2016 Oakland warehouse fire that killed 36 people is set to focus not only on the two defendants, but also on several people who haven’t been charged in the blaze.
Jury selection begins Monday in the criminal trial of Derick Ion Almena, the main leaseholder, and Max Harris, a tenant, who each face 36 counts of involuntary manslaughter for allegedly creating a fire trap with inadequate means of escape at the unauthorized living space and underground concert venue known as..."
"For Private Investors, Eastern Europe Can Be a Risky Play",www.wsj.com,World,04-08-2019,2019,4,https://www.wsj.com/articles/for-private-investors-eastern-europe-can-be-a-risky-play-11554728400,"When U.S. energy company Invenergy LLC opened 11 wind farms in Poland in 2005, the country seemed like an investor’s dream.
It had just joined the European Union, its economy was growing and its energy policy focused on EU goals of replacing coal with renewable sources.
Today, the Chicago-based company is in a legal battle with the Polish..."
Tesla Won’t Solve Fiat Chrysler’s Problem for Long,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/tesla-wont-solve-fiat-chryslers-problem-for-long-11554734539,"Tesla and Fiat Chrysler have signed a win-win deal to share European carbon emissions, but the benefits won’t last. The Italian-American manufacturer still needs a long-term solution to one of the global car industry’s biggest conundrums.
Elon Musk’s electric-car company has agreed to join an “open pool” with Fiat Chrysler to report European Union emissions data this year, according to a regulatory filing with the European Commission in Brussels. As battery-driven electric vehicles, Teslas benefit from “super-credits” under..."
Rugs at the Final Four: Bigger and Still in Demand,www.wsj.com,Sports,04-08-2019,2019,4,https://www.wsj.com/articles/rugs-at-the-final-four-bigger-and-still-in-demand-11554721200,"MINNEAPOLIS—As the men’s basketball teams here have learned in recent days, even the locker-room rugs are bigger at the Final Four.
Rugs resembling the custom-made court at U.S. Bank Stadium and made of felt-like material have been placed in each team’s locker room. They’re about the size of a free-throw lane, and the teams playing in Monday’s NCAA championship, Virginia and Texas Tech, are planning to take them home as souvenirs, team officials said.
..."
Netanyahu Takes Aim at Small Right-Wing Parties Siphoning Votes,www.wsj.com,World,04-08-2019,2019,4,https://www.wsj.com/articles/netanyahu-takes-aim-at-small-right-wing-parties-siphoning-votes-11554736259,"TEL AVIV—Prime Minister Benjamin Netanyahu is waging a fight against small right-wing parties that is almost as fierce as his campaign against a strong challenge from his left, illustrating the complex math behind his re-election effort.
Mr. Netanyahu has often relied on small right-wing parties that support settlers, religious laws and security to form governments in the past decade, using Israel’s freewheeling parliamentary system to his advantage. Forty parties are vying for the 120 seats in the Knesset—ranging from mainstream..."
A San Francisco Spec Home Sells for $27 Million,www.wsj.com,Real Estate,04-08-2019,2019,4,https://www.wsj.com/articles/a-san-francisco-spec-home-sells-for-27-million-11554735455,"A house on one of the most exclusive corners of San Francisco’s Pacific Heights neighborhood has sold for $27 million.
The house was first marketed in June of last year for $30 million, then listed in February for $29 million, putting it at the high end of the San Francisco market. There have been 17 sales between $20 million and $39 million in the city’s history, said Val Steele, an agent with Compass who wasn’t involved in the deal. She added that in a month she will list a property nearby for $34 million.
..."
"Oil Hits Five-Month High on Libya Fighting, OPEC Cuts",www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/oil-hits-five-month-high-on-libya-fighting-opec-cuts-11554733725,"• U.S. oil prices rose to their highest since Halloween on fears of a global supply squeeze due to fighting in Libya and the Trump administration’s decision to designate Iran’s Islamic Revolutionary Guard Corps a foreign terrorist organization.
• West Texas Intermediate futures, the U.S. oil benchmark, rose 2.1% to $64.40 a barrel on the New York Mercantile Exchange, marking the highest closing price since Oct. 31.
•..."
SEC Chief Raises Concerns About Risky Lending,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/sec-chief-raises-concerns-about-risky-lending-11554739726,"WASHINGTON—A top markets regulator said he was concerned about the growth of loans by banks to highly indebted companies, joining other policy makers who have highlighted risks that leveraged loans could pose to financial markets.
Securities and Exchange Commission Chairman Jay Clayton on Monday said that in the leveraged-loans sector, he saw echoes of the period before the 2008 financial crisis when market expectations were “out of step with reality” and ultimately proved wrong.
..."
A Growth Surprise Could Shock Markets,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/a-growth-surprise-could-shock-markets-11554724801,"Recession fears have captured the markets’ attention in recent weeks, but some investors say the bigger impact could be a surprise return to growth.
In fact, slowdown risks may be fading already, as recent data pointed in a healthier direction for China and the U.S., the dominant forces in the global economy. On Friday, U.S. jobs data for March came in higher than expected. And Chinese manufacturing surveys for March picked up after a rough start to the year.
..."
Two More Parents to Plead Guilty in College Admissions Case,www.wsj.com,U.S.,04-08-2019,2019,4,https://www.wsj.com/articles/two-more-parents-to-plead-guilty-in-college-admissions-case-11554741856,"Thirteen parents and one college coach agreed to plead guilty for their roles in the college-admissions cheating scandal, a turning point in the case and a likely first step toward at least some of the parents serving prison time for attempting to secure spots for their children at elite colleges.
The parents, including actress Felicity Huffman, agreed on Monday to plead guilty to one felony count of conspiracy to commit mail fraud and honest-services mail fraud. While the charge carries a penalty of up to 20 years in prison,..."
From Hatchlings to Gargantuan Fire Breathers: How ‘Game of Thrones’ Makes Its Dragons,www.wsj.com,Arts,04-08-2019,2019,4,https://www.wsj.com/articles/from-hatchlings-to-gargantuan-fire-breathers-how-game-of-thrones-makes-its-dragons-11554739570,"By far the largest stars of “Game of Thrones” are the juggernaut show’s three dragons. From their first appearance at the end of season 1, they grew from hatchlings into flying, fire-breathing behemoths nearly 125-feet long.
Their fates, along with those of a dizzying number of human characters, will be revealed in the eighth and final season of the HBO series, which gets under way Sunday.
It’s..."
Max Minghella on “The Handmaid’s Tale” and Following His Oscar-Winning Late Father,www.wsj.com,WSJ. Magazine,04-08-2019,2019,4,https://www.wsj.com/articles/max-minghella-on-the-handmaids-tale-and-following-his-oscar-winning-late-father-11554737400,"“I have always felt very comfortable behind a camera,” says Max Minghella, the 33-year-old British-born actor. “I’ve always felt very uncomfortable in front of one.” Not that it shows: The son of famed director Anthony Minghella, Max broke out in 2005’s Syriana and later, to bigger acclaim playing Mark Zuckerberg’s college enemy Divya Narendra in David Fincher’s The Social Network. He’s been nominated for an ensemble Screen Actors Guild award twice with the cast of Hulu’s The Handmaid’s Tale, on which he plays the smoldering but morally ambiguous Nick Blaine.
After..."
Yield-Hungry Investors Revive ‘Carry Trade’ in Emerging Markets,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/yield-hungry-investors-revive-carry-trade-in-emerging-markets-11554724800,"A cautious shift from the world’s central banks is sending investors hunting for big paydays in emerging-market currencies, despite concerns that global growth may continue to slow.
Many are employing a strategy known as the carry trade, where an investor borrows in a low-yielding currency to roll the funds into a higher-yielding emerging-market asset, such as local bonds, and pockets the difference. Emerging markets are popular targets for carry traders because they often offer yields that are much higher than those found..."
Baltimore City Council Calls for Mayor Catherine Pugh to Resign,www.wsj.com,U.S.,04-08-2019,2019,4,https://www.wsj.com/articles/baltimore-city-council-calls-for-mayor-catherine-pugh-to-resign-11554743275,"BALTIMORE—Nearly the entire Baltimore City Council called for Mayor Catherine Pugh to resign, ratcheting up pressure on the Democrat over revelations she grossed hundreds of thousands of dollars selling her “Healthy Holly” children’s books to businesses, including some that benefited from her official actions.
Fourteen of the council’s 15 members, all Democrats, wrote Monday that it wasn’t in the best interest of the city for her to continue to serve and urged her to resign immediately. Their call for Ms. Pugh to leave office..."
There Is a New Champ in Town,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/there-is-a-new-champ-in-town-11554745208,"The stock market has a new group of superstars, but do they have staying power?
A recent Morgan Stanley analyst note crowned a new group of investor favorites to replace the legendary FAANG team of Facebook, Amazon.com, Apple, Netflix and Alphabet, parent of Google. The new champs are payment giants Mastercard, Visa and PayPal Holdings, which Morgan Stanley dubs the MVPs.
From..."
Turkish Lira Falls Against Dollar,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/turkish-lira-falls-against-dollar-11554741514,"The Turkish lira fell against the dollar Monday, after Turkey’s president, Recep Tayyip Erdogan, called for a recount of votes in last month’s local elections.
The lira was off more than 1% against the dollar, hitting its lowest level since late March earlier in the session.
Mr. Erdogan cited “irregularities” in the March 31 vote, which..."
Steel Ingredient Iron Ore Hits Nearly Five-Year High,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/steel-ingredient-iron-ore-hits-nearly-five-year-high-11554736095,"The price of iron ore, the main ingredient in steel, surged to its highest level in almost five years on an emerging shortfall from the world’s mining hubs of Brazil and Australia.
The January collapse of a mine-waste dam in Brazil at an operation run by Vale SA, last year the world’s single biggest iron-ore exporter, sparked substantial curbs to production that are starting to bite in China, the world’s steelmaking center.
Stockpiles..."
Prospect of Tougher Rent Regulation Hits Rental Building Sales,www.wsj.com,Real Estate,04-08-2019,2019,4,https://www.wsj.com/articles/prospect-of-tougher-rent-regulation-hits-rental-building-sales-11554744926,"Sales of New York City rental apartment buildings plummeted in the first quarter, signaling the uncertainty around rent regulation after the current law expires in a few weeks.
The number of deals for residential rental buildings dropped by nearly half in the first three months of the year to 127, compared with 243 in the first quarter last year. The value of sales tumbled 43% from $2.3 billion to $1.3 billion, according to a report from real-estate services firm B6 Real Estate Advisors.
..."
U.S. Government Bonds Waver as Inflation Data Looms,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/u-s-government-bonds-waver-as-inflation-data-looms-11554739322,"U.S. government-bond prices drifted lower in quiet trading Monday as investors looked ahead to events later in the week, including the release of closely watched inflation data.
The yield on the benchmark 10-year U.S. Treasury note settled at 2.517%, compared with 2.503% Friday.
Yields, which rise when bond prices fall, have climbed over the..."
Space Is Poised for Explosive Growth. Let’s Get it Right.,www.wsj.com,Ariel Ekblaw,04-08-2019,2019,4,https://www.wsj.com/articles/space-is-poised-for-explosive-growth-lets-get-it-right-11554731633,"In the 19th century, urban planners wrangled the chaotic metropolises of Paris and New York into “planned cities,” turning warrens of streets into orderly grids, building sewage systems and transit lines, and allowing for new types of architecture, such as apartment buildings. Today, we face a similar inflection point in developing the nearest reaches of space.
The next decade is set to bring explosive commercial growth and more private industry players to low-earth orbit, the area spanning 100 to 1,240 miles above the planet’s..."
Chuck E. Cheese Parent to Return to Public Markets,www.wsj.com,Pro PE Deals,04-08-2019,2019,4,https://www.wsj.com/articles/chuck-e-cheese-to-go-public-in-blank-check-company-merger-11554721260,"Chuck E. Cheese is taking the road less traveled back to the public markets.
CEC Entertainment Inc., parent of restaurant chains Chuck E. Cheese and Peter Piper Pizza, said it agreed to combine with special purpose acquisition company Leo Holdings Corp. to go public on the New York Stock Exchange with an initial enterprise value of about $1.4 billion. The transaction is expected to close in the second quarter, after which the new entity will be traded on NYSE.
..."
Weaker Dollar Lifts Gold Prices,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/weaker-dollar-lifts-gold-prices-11554730898,"Gold prices climbed Monday, supported by a weaker dollar.
Gold for June delivery, the most-active futures contract, advanced 0.5% to $1,301.90 a troy ounce on the Comex division of the New York Mercantile Exchange. Prices of the haven metal have risen about 1.6% for the year, though they are roughly 3.4% below February’s 10-month peak.
A steady..."
"Cheap Rent, More Space Lure Some New York Companies Across the Hudson",www.wsj.com,Real Estate,04-08-2019,2019,4,https://www.wsj.com/articles/cheap-rent-more-space-lure-some-new-york-companies-across-the-hudson-11554728400,"KEARNY, N.J.—When Gwen Schantz needed space to grow seedlings and store supplies for her Brooklyn-based rooftop farming business, she looked across the Hudson River rather than deeper into Brooklyn.
“We needed a parking lot,” said Ms. Schantz, co-founder and chief creative officer of Brooklyn Grange. “It sounds weird to say that it’s hard to find a parking lot in Brooklyn, but it really is, especially an affordable one.”
As..."
Sears Bankruptcy Proves Restructuring Pro’s Toughest Assignment Yet,www.wsj.com,Pro Bankruptcy Bankruptcy,04-08-2019,2019,4,https://www.wsj.com/articles/sears-bankruptcy-proves-restructuring-pros-toughest-assignment-yet-11554738363,"Mohsin Meghji, a turnaround professional with more than 20 years of experience, has served as chief restructuring officer for many companies over the years.
But for Mr. Meghji, founder and managing partner of advisory firm M-III Partners LP, his hardest assignment yet has been guiding Sears Holdings Corp.’s business through a speedy bankruptcy process.
While..."
French Press for Tax Cuts as Macron Pressured to Deliver Change,www.wsj.com,World,04-08-2019,2019,4,https://www.wsj.com/articles/french-press-for-tax-cuts-as-macron-pressured-to-deliver-change-11554737458,"PARIS—Months of town hall debates across France have boiled down to demands for tax cuts and more public services in rural areas, according to the French government, an indication of the difficult straits President Emmanuel Macron is navigating as he seeks to quell support for the yellow-vest protest movement.
French Prime Minister Édouard Philippe on Monday presented the findings of “the great national debate,” a series of town halls and other forums the government has promoted as an alternative to the yellow-vest movement..."
Fiat Chrysler to Settle Lawsuit for $110 Million - WSJ,www.wsj.com,Business,04-08-2019,2019,4,https://www.wsj.com/articles/fiat-chrysler-to-settle-lawsuit-for-110-million-11554746066,"Fiat Chrysler Automobiles NV will pay $110 million to settle a longstanding lawsuit alleging that the auto maker misled U.S. investors regarding safety concerns and excess diesel emissions, according to court documents.
A group of investors sued the Italian-American company in 2015, alleging that Fiat falsely claimed it was complying with safety regulations. The investor group also said it lost money when it was disclosed that the company didn’t properly carry out recalls of some of its cars that year. The National Highway..."
U.S. Secret Service Director Randolph Alles Leaving Post - WSJ,www.wsj.com,Politics,04-08-2019,2019,4,https://www.wsj.com/articles/u-s-secret-service-director-randolph-alles-leaving-post-11554746842,"WASHINGTON—Randolph “Tex” Alles, the director of the U.S. Secret Service, is leaving his post and will be replaced by career Secret Service agent James Murray, the White House said Monday.
Mr. Alles was appointed to the job in April 2017, having previously served as the acting deputy commissioner of U.S. Customs and Border Protection. The announcement of his departure comes a day after the White House said Homeland Security Secretary Kirstjen Nielsen, whose agency oversees the Secret Service, was leaving her post.
..."
Iran Presents Sanctionable Threats Beyond the JCPOA,www.wsj.com,Opinion,04-08-2019,2019,4,https://www.wsj.com/articles/iran-presents-sanctionable-threats-beyond-the-jcpoa-11554749173,"Mark Dubowitz’s concern that certain Democratic candidates, if elected, would rejoin the Joint Comprehensive Plan of Action is misplaced (“Build an Iranian Sanctions Wall,” op-ed, April 3). He states that the sanctions he suggests “would be directed not against [Iran’s] nuclear program but the regime’s role as the leading state sponsor of terrorism . . . its missile program . . . and its human-rights abuses.” All of these sanctions could, and in my view should, be imposed and remain in place whether the U.S. is in the JCPOA or not.
..."
SEC Backs Nontransparent Exchange-Traded Fund,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/sec-backs-nontransparent-exchange-traded-fund-11554748564,"Wall Street’s top regulator has paved the way for a new kind of exchange-traded fund that won’t immediately disclose its investments to the public.
This marks a major change in an industry long applauded for low-cost transparency. Most ETFs reveal their holdings every day. The portfolio information is vital to big trading firms that use the information to keep ETF prices in line with the value of their underlying assets.
However,..."
Golan and Crimea Annexations Are Different,www.wsj.com,Opinion,04-08-2019,2019,4,https://www.wsj.com/articles/golan-and-crimea-annexations-are-different-11554749333,"Joseph Lowry’s March 30 letter “If Golan to Israel Is OK, How About Crimea?” responding to your editorial “Israel’s Golan Heights” (March 22) compares Israel’s capture of the Golan with Russia’s seizure of Crimea, but this is an apples to oranges false analogy.
Israel took the Golan as a result of an aggressive war of annihilation started against it by Syria and its Arab allies. To expect a return of this territory after such a belligerent action is simply fanciful thinking.
..."
Gov. Pritzker’s Ramp and Illinois Tax Math,www.wsj.com,Opinion,04-08-2019,2019,4,https://www.wsj.com/articles/gov-pritzkers-ramp-and-illinois-tax-math-11554749101,"Regarding your editorial “Pritzker’s Illinois Exit Ramp” (March 16): The worst kept secret in Illinois is that retirement income, including pensions, IRA distributions and Social Security benefits are excluded from state income tax. This exclusion is worth much more to most retirees than the plan to increase the tax rates, and its elimination (which is suggested periodically) would result in roads full of Illini moving to Florida, Nevada and Texas.
Sam Winett
..."
Trump Administration Set to Tighten Rules for Baseball Players From Cuba,www.wsj.com,Sports,04-08-2019,2019,4,https://www.wsj.com/articles/trump-administration-set-to-tighten-rules-for-baseball-players-from-cuba-11554747444,"The Trump administration blocked Major League Baseball from signing players directly from Cuba to play professionally in the U.S., nullifying a historic deal the league struck in December with the island nation’s baseball federation.
The move comes amid a broader crackdown on what the administration calls the “Troika of Tyranny”—Cuba, Venezuela and Nicaragua. The Trump administration has criticized Cuba for supporting Venezuelan dictator Nicolás Maduro, and has sought to curb some of the normalization of U.S. relations with..."
U.S. Needs a Better Approach to China’s Rise,www.wsj.com,Opinion,04-08-2019,2019,4,https://www.wsj.com/articles/u-s-needs-a-better-approach-to-chinas-rise-11554749467,"I agree, for all the reasons cited in William Galston’s “Is It Too Late to Counter China’s Rise?” (Politics & Ideas, April 3) and more, that the last 20 years of our neglect and foolish assumptions regarding the intentions and ultimate outcomes of the China dynamic now place the U.S. in a compromised posture on the world stage, a posture that may soon be irreversible. The U.S. finds itself at an existential inflection point. Without denying the challenges we face at home, China’s pursuit of economic and military dominance requires our nation’s concerted attention in a manner not seen since World War II—the threat..."
‘Smallville’ Actress Pleads Guilty in Case Involving Cult-Like Group,www.wsj.com,U.S.,04-08-2019,2019,4,https://www.wsj.com/articles/smallville-actress-pleads-guilty-in-case-involving-cult-like-group-11554749315,"Actress Allison Mack pleaded guilty to racketeering charges Monday for what federal prosecutors said was her high-ranking role in an upstate New York cult-like group.
Ms. Mack, best known for her role in the television series “Smallville,” entered her plea to racketeering and racketeering conspiracy hours before jury selection was set to begin in federal court in Brooklyn for the trial of several members of Nxivm, a purported self-help group based near Albany.
..."
Let’s Do a Better Job Housing Our Military,www.wsj.com,Opinion,04-08-2019,2019,4,https://www.wsj.com/articles/lets-do-a-better-job-housing-our-military-11554749222,"I wholeheartedly agree with Sandy Apgar and Mark Cancian that while military family housing currently has serious and unacceptable issues, we should fix them without returning it to government ownership and management (“The Pentagon Shouldn’t Be a Landlord,” op-ed, April 4).
I commanded three Army installations to include Fort Campbell and Fort Bragg while I was also a chief of staff to three commanding generals who commanded installations. As such, I saw firsthand the Army dilemma of constructing and managing housing that..."
Pinterest’s Dull Picture Is Uninspired,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/pinterests-dull-picture-is-uninspired-11554749845,"Better to underpromise and overdeliver, they say. For Pinterest, this might be bad advice.
The image-sharing company is set to go public next week and has said it would price shares between $15 to $17. At its midpoint, that is 26% below the implied price of Pinterest’s latest private fundraising of $21.54 back in 2017.
This conservative tack..."
Aramco Bond Sale Flies as Investor Orders Near $60 Billion,www.wsj.com,Markets,04-08-2019,2019,4,https://www.wsj.com/articles/aramco-bond-sale-flies-as-investor-orders-near-60-billion-11554750497,"Aramco nears $60bn in orders for debut bond sale Orders far outstrip $10 billion targeted by Saudi oil giant By Summer Said April 9, 2019 Updated: 2:05 p.m. GMT
Aramco has won about $60bn of orders for its closely watched debut bond sale, far outstripping the $10bn targeted by the Saudi oil giant, as investors appeared to shrug off its ambitious pricing and early concerns about government influence over the state-backed company.
The bonds have attracted more support among traditional debt investors, who could compare it to other investment-grade oil companies, than it has among specialist emerging-markets funds, which may already own Saudi government debt, according to potential investors... "
At Least Four Americans Killed in Afghanistan Blast,www.wsj.com,World,04-08-2019,2019,4,https://www.wsj.com/articles/at-least-four-americans-killed-in-afghanistan-blast-11554750265,"WASHINGTON—At least three American service members and a civilian contractor were killed in a Taliban attack on a convoy in Afghanistan on Monday, U.S. military officials said.
The blast, which injured three other people, occurred near Bagram Air Field when a vehicle bearing an improvised explosive device detonated, the officials said. The Taliban claimed responsibility for the attack.
The..."
Iran Labels U.S. Central Command a Terrorist Organization,www.wsj.com,World,04-08-2019,2019,4,https://www.wsj.com/articles/iran-labels-u-s-central-command-a-terrorist-organization-11554750204,"Iran designated U.S. forces in the Middle East as a terrorist group in response to the Trump administration branding Iran’s Islamic Revolutionary Guard Corps as a terrorist organization.
Iran’s Supreme National Security Council said the terror designation for the U.S. Central Command, or CENTCOM, “was in response to the illegal and unwise move from the U.S.,” according to the state-run news agency IRNA.
The..."
Versum Gets ‘Superior’ $53/Share Bid From Germany’s Merck,www.wsj.com,Business,04-09-2019,2019,4,https://www.wsj.com/articles/versum-gets-superior-53-share-bid-from-germanys-merck-11554757904,"Versum Materials Inc. on Monday said Merck KGaA has offered to acquire the company for $53 a share, or about $5.78 billion, and that its board determined the bid constitutes a superior proposal to its planned all-stock merger with Entegris Inc.
The Tempe, Ariz., provider of chip-making materials said Entegris has the right to submit a counterproposal until April 11, but Entegris said it has considered its options and doesn’t plan to propose a revised deal.
..."
Erdogan Vows to Buy Russian Missiles Despite U.S. Warnings,www.wsj.com,World,04-09-2019,2019,4,https://www.wsj.com/articles/erdogan-vows-to-buy-russian-missiles-despite-u-s-warnings-11554754854,"Turkey’s President Recep Tayyip Erdogan said Monday his country would forge ahead with the purchase of an air-defense system from Russia despite U.S. warnings that using the equipment would jeopardize Ankara’s role within the North Atlantic Treaty Organization.
Mr. Erdogan said Turkey was a sovereign government and couldn't accept foreign interference in its military procurement strategy, especially regarding the contract for the Russian antiaircraft system, known as S-400.
..."
‘Diary of One Who Disappeared’ Review: Age Before Beauty,www.wsj.com,Opera Review,04-08-2019,2019,4,https://www.wsj.com/articles/diary-of-one-who-disappeared-review-age-before-beauty-11554752659,"Brooklyn, N.Y.
On the surface, Leoš Janáček’s song cycle, “Diary of One Who Disappeared,” is an erotic coming-of-age story—the brief, volcanic tale of..."
White House Seeks Tighter Grip on Immigration Policy,www.wsj.com,Politics,04-09-2019,2019,4,https://www.wsj.com/articles/white-house-seeks-tighter-grip-on-immigration-policy-11554757291,"WASHINGTON—President Trump is shaking up the top ranks of the Department of Homeland Security and has instructed White House advisers to take a more direct role implementing immigration policy in an effort to slow the rise in families illegally crossing the southern border.
Those efforts accelerated Sunday with the departure of Kirstjen Nielsen as secretary of the sprawling agency that oversees the U.S.’s immigration and national-security apparatus.
..."
Man Arrested for Allegedly Plotting Truck Terror Attack in Washington Area,www.wsj.com,U.S.,04-09-2019,2019,4,https://www.wsj.com/articles/man-arrested-for-allegedly-plotting-truck-terror-attack-in-washington-area-11554759345,"WASHINGTON—A Maryland man was arrested for allegedly planning to use a stolen rental truck to mow down pedestrians at a popular Washington-area dining and shopping destination in a plot inspired by the terrorist group Islamic State, authorities said.
Rondell Henry, a 28-year-old computer engineer, was arrested last week and charged with interstate transportation of stolen vehicle, according to court documents filed Monday. Other charges are likely to be added in the coming weeks.
..."
