"title, publication, authors, date, year, month, url, content"
Anthony Scaramucci on Democrats' refusal to accept Mueller report findings,video.foxnews.com,foxnews.com,04-06-2019,2019,4,http://video.foxnews.com/v/6023434254001/,House Intel Committee Chairman Adam Schiff continues to push the Russia collusion narrative; reaction from former White House communications director Anthony Scaramucci on 'Justice with Judge Jeanine.'
Rep. Kevin McCarthy on renewed push for border security,video.foxnews.com,foxnews.com,04-06-2019,2019,4,http://video.foxnews.com/v/6023434677001/,House Minority Leader Kevin McCarthy traveled to the border with President Trump amid growing crisis.
"The inside scoop behind 'The View,' one of television's biggest and most scandal-ridden talk shows",video.foxnews.com,foxnews.com,04-06-2019,2019,4,http://video.foxnews.com/v/6023428021001/,"Ramin Setoodeh, author of 'Ladies Who Punch: The Explosive Inside Story of 'The View',' reveals the talk show's most shocking behind-the-scenes moments."
"Rep. Tim Ryan holds kickoff rally in Ohio, says he wants to unite ‘divided country’",www.foxnews.com,Elizabeth Zwirz,04-07-2019,2019,4,https://www.foxnews.com/politics/rep-tim-ryan-holds-kickoff-rally-in-ohio-says-he-wants-to-unite-divided-country,"“I&apos;m Tim Ryan and I&apos;m running for president of the United States of America,” he said to start the event, eliciting cheers from the crowd. Ryan stressed throughout his speech in Youngstown, Ohio, that the U.S. had become split and claimed that there were some politicians who&apos;ve sought “to divide us” and “want to put us in one box or the other.”
“I&apos;m tired of having to choose,” he said. “I want us to come together as a country.”
He pledged that if he captures the presidency, he&apos;ll always consider the public’s problems as his own and “will work every single day” toward improving people&apos;s lives.
“I will tell you that if there is one value that I will bring to the highest office in the land when I wake up, it&apos;s going to be how today can I use every ounce of power that this office has to help ordinary people do something extraordinary today in America.""
Ryan added his candidacy to a crowded field of 2020 Democratic White House contenders during an appearance on “The View” on Thursday .
“I can win western PA, I can win Ohio. I can win Michigan. I can win Wisconsin. And that means Donald Trump is going back to Mar-a-Lago full time,” Ryan said on the show.
He also touted himself as “a progressive who knows how to talk to working-class people.”
Ryan gained national prominence in 2016 when he launched an unsuccessful challenge to unseat Nancy Pelosi as Democratic House leader.
Fox News’ Paul Steinhauser and The Associated Press contributed to this report.
 "
Filming of women's gynecological surgeries draws hospital's apology; lawsuits pending,www.foxnews.com,Paulina Dedaj,04-07-2019,2019,4,https://www.foxnews.com/health/california-hospital-apologizes-after-more-than-80-women-say-they-were-secretly-recorded-during-gynecological-surgeries,"Sharp Grossmont Hospital in La Mesa, Calif., issued a statement Monday apologizing to more than 80 women who are suing the medical facility, saying they were accidentally recorded by motion-activated cameras installed in three separate operating rooms in an effort to catch someone who had been stealing drugs. Hospital officials discovered in 2011 that someone had been taking “powerful drugs” and equipment from anesthesia carts in several operating rooms.
After the hospital was unable to find the thief using “other investigative methods,” officials decided to install a computer monitor with a motion-activated camera in direct view of the anesthesia carts.
“Although the cameras were intended to record only individuals in front of the anesthesia carts, others, including patients and medical personnel in the operating rooms, were at times visible to the cameras and recorded without sound,” the statement read.
Plaintiffs in a class-action lawsuit filed three years ago include one woman who said she was recorded while giving birth by emergency cesarean section.
“The purpose of this investigation was to determine how the anesthesia drugs were going missing in order to ensure patient safety and quality of care,” the hospital’s statement said.
The thief was eventually caught using the hidden cameras and officials said that the individual was no longer affiliated with the hospital.
The hospital said that while it is unable to comment further on the lawsuits, it did say that the videos in question were kept in a “secured safe” and were then provided to third parties as a part of the litigation.
“We sincerely apologize that our efforts may have caused any distress to the women who were recorded, their families, and others we serve.”
Officials said the camera system is no longer in place.
Paulina Dedaj is a writer/ reporter for Fox News. Follow her on Twitter @PaulinaDedaj. "
"Gunfire at family gathering in Chicago wounds at least 6, including 2 children",www.foxnews.com,Stephen Sorace,04-07-2019,2019,4,https://www.foxnews.com/us/2-children-at-least-four-others-injured-in-chicago-shooting-at-family-gathering,"Email
FILE - At least six people, including two children, were wounded in a drive-by shooting while at a family gathering on Chicago's Southside on Saturday, authorities said. An 8-year-old boy and 10-year-old girl were among at least six victims in a drive-by shooting Saturday evening that targeted a family party in a neighborhood on Chicago’s South Side, authorities said. The shots were fired just before 6:30 p.m. from a red Chevrolet Equinox, Chicago police said.
ARIZONA MAN ARRESTED IN FATAL ROAD-RAGE SHOOTING OF GIRL, 10
Both children were rushed to a hospital where they were in stable condition, the Chicago Sun-Times reported, citing police. The 8-year-old boy was shot in his back and chest, and the girl was shot in a shin, authorities said.
The four adult victims included a 29-year-old woman shot in a shoulder and her chest, a 42-year-old man shot twice in a hip, a 23-year-old man hit in a foot, and a 28-year-old man wounded in a shoulder, police said.
The adult victims were all rushed to hospitals, where all were stabilized except for the woman, who was listed in critical condition, the paper reported.
CLICK HERE TO GET THE FOX NEWS APP
The scene provided little physical evidence for investigators, who were reviewing surveillance footage from nearby cameras, the Sun-Times reported .
Witnesses were not cooperating with officers, Chicago police spokesman Anthony Guglielmi said. Some witnesses told FOX32 Chicago the event was a baby shower, but police only confirmed it was a ""family gathering."" Trending in US "
California motorcycle officer involved in crash dies,www.foxnews.com,Louis Casiano,04-07-2019,2019,4,https://www.foxnews.com/us/california-motorcycle-officer-involved-in-crash-dies,"Last Update 14 hours ago California motorcycle officer involved in crash dies Email
Sgt. Steve Licon was identified as the officer killed Saturday. (California Highway Patrol) A California Highway Patrol motorcycle officer was killed in a crash Saturday after he was struck by a driver during a traffic stop, according to media reports. The agency identified the officer as Sgt. Steve Licon of the CHP's Riverside area.
""Our hearts are heavy after the immeasurable loss of a friend, father, husband, and hero. Sergeant Steve Licon, #13348, of the CHP Riverside Area made the ultimate sacrifice today while serving his community. Rest easy brother, we have the watch from here,"" the CHP wrote in a Facebook post.
The officer's motorcycle collided with a sedan just before 4:30 p.m. PT on Interstate 15 in Lake Elsinore, about 70 miles east of Los Angeles , KTLA-TV reported. Authorities said it appeared Licon was struck by an ""errant driver"" during a traffic stop on the shoulder of the freeway, the Los Angeles Times reported .
Three people were taken to hospitals via ambulance in unknown condition, the station reported . It was unclear whether the officer was included among those three people, FOX 5 of San Diego reported .
CLICK HERE TO GET THE FOX NEWS APP
Authorities closed the southbound lanes of the freeway.
The area has seen heavy traffic in recent weeks because of poppy blooms that have drawn thousands to the area during weekends. Trending in US"
Magnitude 4.7 earthquake hits near southwest Alaska island,www.foxnews.com,,04-07-2019,2019,4,https://www.foxnews.com/us/magnitude-4-7-earthquake-hits-near-southwest-alaska-island,"Last Update 15 hours ago Magnitude 4.7 earthquake hits near southwest Alaska island Email AIAKTALIK, Alaska – The U.S. Geological Survey says a magnitude 4.7 earthquake hit an area near an island in southwest Alaska. The agency says the earthquake struck a spot 26 miles (42 kilometers) southwest of Aiaktalik island at 7 p.m. Saturday.
The earthquake had a depth of 13 miles (21 kilometers.)
The National Weather Service says there is no tsunami risk from the earthquake. Trending in US"
"Buddha Boy followers reportedly vanish, sparking investigation by Nepalese police",www.foxnews.com,,04-06-2019,2019,4,https://www.foxnews.com/world/buddha-boy-followers-reportedly-vanish-sparking-investigation-by-nepalese-police,"Ram Bahadur Bomjan reportedly is being investigated after four of his followers disappeared. (Facebook) Nepalese police suspect the “Buddha Boy” is not as harmless as he appears. Ram Bahadur Bomjan, a 28-year-old spiritual leader who rose to fame in 2005 amid claims from some believers that he is the reincarnation of Buddha – with crowds gathering to see him meditate in a jungle – is now under investigation after four members of his flock were reported missing.
Police were alerted to the disappearances in late December after receiving complaints from each of the members’ families, who say they have not heard from their relatives in years after they left home to live amongst Bomjan’s followers, according to the Kathmandu Post .
Bomjan previously has been accused of physically and sexually assaulting his followers, with one 18-year-old nun claiming in September last year she was raped, the AFP reports .
""The investigation is in preliminary stage and we cannot share many details,” Uma Prasad Chaturbedi, a spokesman for Nepal's Central Investigation Bureau, told the news agency.
Police over the weekend took control of one of Bomjan’s religious retreats and two others are said to be under constant surveillance, according to the Himalayan Times . Trending in World"
"Justice with Judge Jeanine - Saturday, April 6| Latest News Videos News",video.foxnews.com,foxnews.com,04-07-2019,2019,4,http://video.foxnews.com/v/6023473200001/,"Justice with Judge Jeanine - Saturday, April 6 powered by
For video troubleshooting and help click here . Poll "
