title, publication, authors, date, year, month, url, content
"The Story w/ Martha MacCallum – Monday, April 8| Latest News Videos",video.foxnews.com,foxnews.com,04-08-2019,2019,4,http://video.foxnews.com/v/6024155403001/,"On today's episode of 'The Story', Martha talks up the recent turn around against Bernie Sanders over the tax return pledge he made back in 2016, meanwhile Democrats continue their efforts to obtain President Trump's tax returns."
"Syrian media: Militants hit government post, kill 3 troops",www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/world/syrian-media-militants-hit-government-post-kill-3-troops,"Middle East Published 1 hour ago Syrian media: Militants hit government post, kill 3 troops Associated Press Facebook Twitter Flipboard Print Email BEIRUT – Syria state media say militants have attacked a military post belonging to the government forces in the country&apos;s northwest, setting off clashes that killed three soldiers.
The state-run Ikhbariya TV says the militants were disguised as farmers from the area in the attack early on Tuesday and approached the military post outside a de-militarized zone in Idlib province.
The TV says the soldiers clashed with the militants, who blew themselves up, killing three soldiers.
The Syrian Observatory for Human Rights also reported the attack. The Observatory and a media group, Idlib Correspondent, said the jihadi Ansar Tawheed group was behind the attack.
It&apos;s the latest breach of a months-old Russia-Turkey negotiated truce in Idlib and surrounding areas. Recent violence has strained the truce, which also includes a de-militarized zone."
"Afghan officials: Taliban kill 5, soldier kills 2 troops",www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/world/afghan-officials-taliban-kill-5-soldier-kills-2-troops,"Asia Published 1 hour ago Afghan officials: Taliban kill 5, soldier kills 2 troops Associated Press Facebook Twitter Flipboard Print Email KABUL, Afghanistan – An Afghan official says at least five members of the country&apos;s security forces were killed when the Taliban attacked a joint army and police base in northern Sari Pul province.
Zabihullah Amani, the provincial governor&apos;s spokesman, says the Monday night attack in Sangcharak district also wounded seven other troops.
There was no immediate comment from the Taliban. Amani says four insurgents were also killed in the ensuing clashes.
Earlier, around noon on Monday, an Afghan army officer shot and killed two of his fellow soldiers and later fled to join the Taliban.
Sayed Hashim Bayan, the provincial police chief&apos;s spokesman, says the shooter seized a Humvee along with some ammunition before making his getaway.
The Taliban praised the soldier&apos;s actions and confirmed he joined their ranks in Dari Suf district."
"Mom, 2 others indicted in case of chained Alabama teen",www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/us/mom-2-others-indicted-in-case-of-chained-alabama-teen,"Email PRATTVILLE, Ala. – The mother of a 13-year-old boy found naked and chained at an Alabama home has been indicted on a charge of aggravated child abuse, along with two other family members. The Montgomery Advertiser reported Monday that the charges against the boy's mother, stepfather and grandmother were upgraded from torture/willful abuse of a child. Two uncles are accused of aiding and abetting the abuse.
Autauga County Sheriff Joe Sedinger said an anonymous report in September led authorities to the family's home, where the boy was naked and chained to a door. The boy and his siblings, aged 3 and 12, were removed from the home.
The women remained jailed as of Monday. The stepfather previously posted bail and was free as of Monday. He's being tracked by an ankle monitor.
___
Information from: Montgomery Advertiser, http://www.montgomeryadvertiser.com Trending in US"
Sea-Eye: food and water running low on rescue ship in Med,www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/world/sea-eye-food-and-water-running-low-on-rescue-ship-in-med,"Email MILAN – The German humanitarian group Sea-Eye says drinking water and food is running low onboard its rescue vessel at sea for the sixth day carrying 64 migrants, as Europe haggles over where to provide a safe port. Sea-Eye said Tuesday that it has informed Malta, the nearest port, of the scarcity of food and water for the migrants, including 12 women, a child and an infant.
The European Union, meanwhile, said it had triggered talks with member states to identify a port and countries to take in the migrants, as the nearest countries, Malta and Italy, have refused to allow port access to any NGO rescue ship.
Sea-Eye spokesman Dominik Reisinger said the ""political question about the distribution of the rescued ... overshadows the human rights"" of those on board. Trending in World"
"25 years after genocide, Rwanda's Kagame is praised, feared",www.foxnews.com,RODNEY MUHUMUZA,04-09-2019,2019,4,https://www.foxnews.com/world/25-years-after-genocide-rwandas-kagame-is-praised-feared,"Kagame is so little-questioned that he speaks openly about the apparent assassinations of opponents. That fear factor keeps him in power, critics say, even as he embraces a global reputation as the man who helped bring an end to the mass killings of some 800,000 ethnic Tutsis and moderate Hutus, and who has brought stability to the East African nation. In a speech last month, Kagame spoke dismissively of the crime that launched his reputation as a hard-liner: The 1998 killing of exiled opposition leader Seth Sendashonga, a fierce Kagame critic, who was gunned down in the streets of the Kenyan capital, Nairobi.
Referring to the assassination, widely believed to have been carried out by a Rwandan hit squad at Kagame&apos;s orders, Kagame said he had little to say. ""But I am also not apologetic about it,"" he added.
It was vintage Kagame, who has been Rwanda&apos;s de facto leader since his rebel group seized power by force, ending the 100-day genocide that began on April 7, 1994. He has been president since 2000, and could rule until 2034 following changes to the constitution.
Now 61, Kagame shows no signs of giving up power.
A darling of the development community, Kagame is lauded by some as a driver of economic growth that has lifted many Rwandans from poverty, bringing improved health care and education. He has also pushed for more women in political office, and 64% of the lawmakers in Rwanda&apos;s parliament are women, the highest percentage of any country in the world.
But for many others he is the architect of an authoritarian regime that has stamped out virtually all opposition in Rwanda as opponents are jailed, flee, disappear, or are killed under mysterious circumstances.
""There is absolutely no room for dissent within Rwanda,"" said British writer Michela Wrong, who is researching a book on the country. ""You agree, you accept Kagame&apos;s supreme power, or you leave.""
Rights groups decry what they describe as rampant violations that include the arbitrary detentions of street children and other poor people as part of an unofficial government program to hide ""undesirable"" citizens from view, according to Human Rights Watch. Street vendors, many of them women, have been among the main targets, it said.
Civic groups, journalists, rights watchdogs and political opponents ""cannot operate independently or criticize government policy,"" Human Rights Watch said in its most recent assessment of conditions in Rwanda.
Amnesty International cited a ""climate of fear"" before Kagame was re-elected to a third term in 2017, a vote that the president described as ""a formality"" after the most serious challenger was prevented from running and later jailed.
Even government programs ostensibly aimed at forging national unity are criticized by opponents as tools to more tightly control society.
The U.S. State Department, which describes Rwanda as ""a constitutional republic dominated by a strong presidency,"" also cites the problem of impunity among civilian authorities and the security forces.
Still, Rwanda&apos;s government remains a major recipient of U.S. and other foreign aid despite persistent allegations of abuses — a fact that has been sharply criticized by Kagame&apos;s opponents. Some analysts have long noted that Western remorse over failure to stop the genocide allows Rwanda a measure of goodwill from benefactors who would act tougher with a similarly repressive regime.
Olivier Nduhungirehe, Rwanda&apos;s deputy minister of foreign affairs, told The Associated Press that those complaining about human rights ""should keep quiet,"" as Rwanda marks 25 years since the genocide.
""We can&apos;t say that everything is perfect, of course,"" he said, of concerns voiced by some exiles, who say they are afraid to return home. ""But reconciliation is a reality for the past 25 years.""
Some critics who have fallen out with the president, including senior ruling party members once seen as Kagame allies, have fled into exile, where safety isn&apos;t always guaranteed.
British police have warned two prominent Rwandan dissidents of the threats to their lives posed by Rwanda&apos;s government. Similar warnings have been issued to dissidents elsewhere in Europe.
In South Africa, an inquest continues into the death of former Rwandan spy chief and Kagame critic Patrick Karegeya, who was found strangled in a Johannesburg hotel in 2014. Kagame has denied his government had anything to do with the killing but warned that those who betray their country will ""pay the price.""
Jean-Marie Micombero, a former army major who broke with the Kagame government and who has lived in exile in Belgium since 2011, said that 25 years after Rwanda&apos;s genocide, the country has yet to truly heal from its violent past.
""Under Kagame&apos;s leadership Hutus and Tutsis are forced to live together,"" said Micombero, a Tutsi. He called for new leadership that would ""work in the areas of truth and justice in the context of a broken society. ... There cannot be reconciliation without truth and justice.""
One group in exile that is leading the opposition against Kagame includes former members of Rwanda&apos;s ruling party.
Outlawed in Rwanda as a terrorist group and accused of running rebel cells in eastern Congo, the Rwanda National Congress denies the allegations and says it is working toward ""a united, democratic, and prosperous nation inhabited by free citizens.""
The group&apos;s Johannesburg-based leader, former Rwandan army chief Gen. Kayumba Nyamwasa, has been the target of multiple assassination attempts that he blames on Kagame.
Rwanda&apos;s government dismisses charges it runs hit squads abroad. Nduhungirehe, the deputy foreign affairs minister, accused the Rwanda National Congress of ""walking hand in hand with those who committed genocide,"" something the group strongly denies.
But, says Wrong, the British author and journalist: ""The level of invective Kagame dedicates to the Rwanda National Congress, the amount of energy he has expended trying to get Uganda and South Africa to expel or extradite or close down these players, suggests he sees them as a real threat.""
""These individuals were once incredibly close to Kagame, they know exactly what makes him tick,"" Wrong said. ""I think it&apos;s a case of fearing no one quite so much as a former brother-in-arms.""
___
Follow Africa news at https://twitter.com/AP_Africa
Trending in World"
"Barr to be grilled on Mueller report's release; Trump ally sues, accuses news group of conspiracy",www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/us/barr-to-be-grilled-on-mueller-reports-release-trump-ally-sues-accuses-news-group-of-conspiracy,"Email
Attorney General William Barr smiles as he waits for President Donald Trump to speak at the 2019 Prison Reform Summit and First Step Act Celebration in the East Room of the White House in Washington, Monday, April 1, 2019. (AP Photo/Andrew Harnik) Welcome to Fox News First . Not signed up yet? Click here . Developing now, Tuesday, April 9, 2019 BARR EXAM: Attorney General William Barr is expected to be grilled by Democratic lawmakers about his plan to release a redacted version of the Mueller report instead of the full report, to the public and will likely have to defend his handling of the special counsel's Russia investigation when he appears on Capitol Hill in the first of two days of testimony on Tuesday ... Barr will first testify before the House Appropriations Commerce, Justice, Science, and Related Agencies Subcommittee, whose panel consists of seven Democrats and four Republicans and is chaired by Rep. José Serrano, D-N.Y.
On Wednesday, Barr will be on the hot seat before a subpanel of the Senate Appropriations Committee, chaired by Sen. Lindsey Graham, R-S.C. Lawmakers may also question Barr about the Justice Department's legal challenge to ObamaCare .
Sen. Chuck Grassley, R-Iowa, said Monday that Democrats pushing for the release of Mueller's full report should also insist on making public all information related to the Justice Department's investigation into Hillary Clinton's use of a private email server while secretary of state and other controversies dating back to the Obama administration Video
THE ROOT OF THE IMMIGRATION CRISIS: Now that Kirstjen Nielsen is out as Homeland Security Secretary and President Trump has replaced her with a ""tough cop"" in U.S. Customs and Border Protection (CBP) Commissioner Kevin McAleenan as acting secretary, there is debate over whether the shakeup will make any difference is combating the illegal immigration crisis at the border ... On ""Special Report"" Monday, the Federalist's senior editor Mollie Hemingway noted that while Nielsen stepped down, the problem wasn’t her performance of her job but the performance of Congress and its inability to address policies that “incentivize” human trafficking. (Click on the video above to watch the full segment.)
NUNES TARGETS NEWS AGENCY: House Intelligence Committee ranking member Devin Nunes filed a $150 million lawsuit against the McClatchy Company and others on Monday, alleging that one of the news agency's reporters conspired with a political operative to derail Nunes' oversight work into the Hillary Clinton campaign and Russian election interference ... The filing, obtained by Fox News, came a day after Nunes, R-Calif., revealed he would send eight criminal referrals to the Justice Department this week concerning purported surveillance abuses by federal authorities during the Russia probe, false statements to Congress and other matters. In March, Nunes filed a similar $250 million lawsuit alleging defamation against Twitter and one of its users, Republican consultant Liz Mair.
RUSSIA COLLUSION TRUE BELIEVER JOINS CROWDED 2020 DEM FIELD : Rep. Eric Swalwell, D-Calif., an outspoken critic of President Trump, officially entered the 2020 White House race during his Monday appearance on “The Late Show with Stephen Colbert""... The 38-year-old four-term congressman is a member of the House Judiciary Committee and the House Intelligence Committee, which for years has made headlines over its investigations of Russian influence in U.S. elections and federal surveillance.
NETANYAHU AWAITS HIS WAIT IN ISRAELI ELECTION: Voting has begun in the Israeli elections as the country decides whether longtime Prime Minister Benjamin Netanyahu remains in power ... Polling stations opened at 7 a.m. local time Tuesday, with exit polls expected at the end of the voting day at 10 p.m. Clouded by a series of looming corruption indictments, Netanyahu is seeking a fifth term in office, which would make him Israel's longest-ever serving leader. He faces a stiff challenge from retired military chief Benny Gantz, whose Blue and White party has inched ahead of Netanyahu's Likud in polls. - The Associated Press
HUFFMAN PLEADS GUILTY IN COLLEGE ADMISSIONS SCANDAL -- BUT WHAT ABOUT 'AUNT BECKY'? - Former ""Desperate Housewives"" star Felicity Huffman agreed Monday to plead guilty in the college admissions cheating scandal that has entangled wealthy parents throughout the country ... However, one name that was noticeably absent from the list of 14 defendants who agreed to enter guilty pleas was fellow actress Lori Loughlin – a risk that may hurt the “Fuller House” star's chances of cutting a favorable deal down the line, according to a former prosecutor. Click here to find out why.
VIRGINIA, NCAA CHAMPIONS: Now that, Virginia, is the way to close out a season. Led by De'Andre Hunter and his NBA-ready game, the Cavaliers turned themselves into national champions Monday night, holding off tenacious, ferocious Texas Tech for an 85-77 overtime win ... It was a scintillating victory that came 388 days after Virginia became the first No. 1 seed to lose to a 16th seed team.
THE SOUNDBITE Video
NUNES' MISSION - ""I’m coming to clean up all the mess. So if you’re out there and you lied and you defamed, we’re going to come after you.""– U.S. Rep. Devin Nunes, House Intelligence Committee ranking member, in an interview on "" Hannity ,"" explaining his lawsuit against the McClatchy Company. (Click the image above to watch the full video.)
TODAY'S MUST-READS"
Taylor Swift donates $113G to Tennessee LGBTQ advocacy group,www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/entertainment/taylor-swift-donates-113g-to-tennessee-lgbtq-advocacy-group,"Taylor Swift says she will use her ‘influence’ against disgusting political rhetoric Music superstar Taylor Swift says the efforts of a Tennessee LGBTQ advocacy group to fight a handful of contentious bills moving inside the state's Republican-controlled General Assembly inspired her to make a sizeable donation. According to the Tennessee Equality Project, Swift donated $113,000 to the organization on Monday. The group posted a handwritten letter from Swift, where she cited the recent petition of Tennessee faith leaders who opposed a series of bills that they say target LGBTQ individuals.
Swift praised the religious leaders for giving all people a place to worship.
Known as the so-called ""Slate of Hate,"" the bills include allowing adoption agencies to discriminate against same-sex couples and preventing government agencies from considering a business's nondiscrimination policies when selecting a contract. On Our Radar "
Princess Beatrice and reported millionaire boyfriend Edoardo Mapelli Mozzi: Everything you need to know,www.foxnews.com,,04-09-2019,2019,4,https://www.foxnews.com/entertainment/princess-beatrice-and-reported-millionaire-boyfriend-edoardo-mapelli-mozzi-everything-you-need-to-know,"Email
LONDON, ENGLAND - MARCH 12: Princess Beatrice of York and Edoardo Mapelli Mozzi attend The Portrait Gala 2019 hosted by Dr. Nicholas Cullinan and Edward Enninful to raise funds for the National Portrait Gallery's 'Inspiring People' project at the National Portrait Gallery on March 12, 2019 in London, England. (Photo by David M. Benett/Dave Benett/Getty Images) After watching her younger sister marry last year, speculation is rife that Princess Beatrice is set to follow Eugenie down the aisle in a matter of months. Beatrice is said to be “head over heels in love” with property developer Edoardo Mapelli Mozzi, with the couple moving in together at St James’s Palace after just a few months of dating.
PRINCESS DIANA SHOULD NOT HAVE DIED FROM CAR CRASH INJURY, EXPERT SAYS
“I don’t know if he has actually got down on one knee with a ring yet but they are openly talking about marriage and it will either be later this year or possibly early in 2020,” a close friend told The Sun .
So just who is Edoardo and how did he and Beatrice meet?
THEY’RE FAMILY FRIENDS
According to People magazine , Edoardo, 34, is a friend of Beatrice’s family and the two have known each other for “many years.
Sarah Ferguson, Duchess of York, and Princess Beatrice of York arrive for the royal wedding of Princess Eugenie and Jack Brooksbank at St George's Chapel in Windsor Castle, Windsor, Britain October 12, 2018. (Reuters)
Prince Andrew and Sarah Ferguson were close to Edoardo’s late stepfather Christopher Shale, who died suddenly at the 2011 Glastonbury rock festival.
According to The Sun , the two were reintroduced in September last year by mutual friends a month before Eugenie’s wedding to Jack Brooksbank.
PRINCESS EUGENIE SHARES ADORABLE THROWBACK PIC
Like Beatrice, Edoardo also comes from an aristocratic background — his father is Count Alessandro Mapelli Mozzi.
Beatrice had been single since her 2016 split from boyfriend Dave Clark, who she had dated for a decade.
Edoardo has a two-year-old son called Wolfie with his former fiancee Dara Huang.
WHAT DOES HE DO FOR A LIVING?
According to Town and Country , Edoardo is a multi-millionaire after founding real estate company Banda in 2007.
He still serves as its CEO, with the company focusing on discreetly finding and developing homes for its rich clients.
PRINCE WILLIAM WORKED UNDERCOVER WITH BRITISH SPIES
Edoardo frequently shares photos of his company’s work on his Instagram account, where he has more than 11,000 followers.
In addition to his work, Edoardo co-founded charity Cricket Builds Hope , which teaches Rwandans how to play cricket.
Britain's Princess Eugenie (L) and Princess Beatrice at Ascot. (Reuters)
The charity aims to help use “the power of sport to promote reconciliation and tackle deep-seated social issues like gender inequality through specially tailored sessions” of cricket.
WHEN DID THEY CONFIRM THEIR RELATIONSHIP?
Despite rumors about the pair dating swirling since last year, Beatrice and Edoardo made their debut as a couple at the National Portrait Gallery’s 2019 Gala last month.
Since then they have been spotted together on numerous occasions, with Edoardo joining Beatrice and Fergie at the Bahrain Grand Prix for a family trip earlier this month.
This article originally appeared on news.com.au . On Our Radar "
Dr. Matthew Stryker: Who profits from drug price decreases?,www.foxnews.com,Matthew Stryker,04-09-2019,2019,4,https://www.foxnews.com/opinion/dr-matthew-stryker-who-profits-from-drug-price-decreases,"The Trump administration has been pushing for lower drug prices, and some drug manufacturers have responded by lowering prices and providing greater access to life-saving treatments. However, there is a growing concern among health care providers that the middlemen who negotiate drug prices on behalf of insurers – known as pharmacy benefit managers (PBMs) – are actively working to keep prices high for consumers, presumably in an effort to increase their own profits.
I run a free cardiovascular risk reduction service at a local clinic where we see many patients either suffering from, or at high risk for, heart disease. In collaboration with providers, I work to apply evidence-based medicine in the clinical setting and ensure any new treatment is financially sustainable for a patient – a task that can be made difficult by profit-driven insurance companies denying medication access and PBMs that keep treatment costs high.
When it comes to treating and preventing heart disease, access and affordability to the right kind of medication can be the difference between life and death.
I’ve been encouraged by some drug manufacturers&apos; willingness to reduce the list prices of their medications to improve affordability for patients. Last fall, Amgen lowered the list price of Repatha, a drug that treats high cholesterol and helps reduce the risk of cardiovascular-related events, by 60 percent. Regeneron and Sanofi have recently followed suit, announcing plans to reduce the price of Praluent, a PCSK9 inhibitor in the same class as Repatha, by a similar amount.
However, I’ve since discovered that one PBM has refused to make Repatha available to certain patients at the lower price. Instead, they are pressuring providers to prescribe the drug at its previous, higher list price – think sticker price of a car – which could cost patients as much as $300 more for each prescription. These PBM price-hike policies often hit older adults the hardest, largely because rather than a set co-pay, patients using Medicare Part D often have to pay a percentage of the total cost for high-tiered specialty medications like Repatha.
This lack of prescription drug price transparency can be incredibly confusing and harmful for Medicare patients. Many Medicare Part D recipients may see television commercials advertising coupons that would help subsidize a drug’s price; however, unlike patients covered by commercial or private insurance, Medicare Part D patients often do not qualify for these cost-saving opportunities. Consequently, many older adults with Medicare Part D, facing these high out-of-pocket costs, find themselves unable to afford medications and abandon their prescription at the pharmacy counter.
It’s not just individual patients that are being harmed. PBMs have also been making hundreds of millions of dollars by overcharging Medicaid programs for prescription drugs at the expense of taxpayers.
A recent report by the Kentucky Cabinet for Health and Family Services found that PBMs made at least $123 million in profit last year by charging that state’s Medicaid program more for medications than it paid pharmacies for the treatments. Through this spread pricing model, 12.9 percent of the taxpayer money spent on prescription drugs went into the pockets of the PBMs.
It seems highly unlikely that practice is isolated to Kentucky, which suggests that PBMs could be making billions of dollars each year nationwide simply by exploiting the lack of transparency in drug pricing to charge whatever they want for treatments. That’s money that should be spent providing quality care to low-income Americans.
President Trump has made drug pricing transparency a focus of his efforts to reduce costs for patients. Congress must also push for greater transparency in PBM pricing, and demand that these companies pass any and all drug savings along to consumers and taxpayers.
When it comes to treating and preventing heart disease, access and affordability to the right kind of medication can be the difference between life and death. Our health care system is like a machine; defective parts yield minimal output. Ours is in need of repair, and working to address the damaged PBM cogwheel puts us one step closer to ensuring quality output to improve patient access and outcomes.
Doctor of Pharmacy Matthew Stryker is a clinical pharmacist at Albany Medical Center and an assistant professor at Albany College of Pharmacy and Health Sciences with a focus on ambulatory care and endocrinology. Trending in Opinion"
