title, publication, authors, date, year, month, url, content
Chicago prosecutor Kim Foxx defends Jussie Smollett decision,www.foxnews.com,Jessica Sager,04-07-2019,2019,4,https://www.foxnews.com/us/chicago-prosecutor-kim-foxx-defends-jussie-smollett-decision,"Last Update 10 hours ago Chicago prosecutor Kim Foxx defends Jussie Smollett decision Cook County State's Attorney Kim Foxx defended her office's decision to dismiss charges against Jussie Smollett , claiming the ""Empire"" star didn't receive special treatment. ""I have been asking myself for the last two weeks what is this really about,"" Foxx said at the Rev. Jesse Jackson Sr.'s Rainbow Push Coalition on Saturday. ""As someone who has lived in this city [Chicago], who came up in the projects of this city to serve as the first African American woman in this role, it is disheartening to me ... that when we get in these positions somehow the goalposts change.""
She also said she'd run for re-election when her current term is complete.
JUSSIE SMOLLETT'S ALLEGED HATE CRIME HOAX: A TIMELINE OF EVENTS
Foxx reportedly mentioned in her speech that she welcomes an independent investigation into her handling of the case, saying that nearly 6,000 other ""low-level defendants"" received the same treatment with deferred prosecution, adding that under the law, Smollett could've been fined a maximum of $10,000 — which he effectively paid when he forfeited his bond for the same amount. Video
Foxx recused herself from Smollett's case after communicating with one of his relatives during the police investigation into whether or not the musician and actor staged an alleged hate crime against himself. Her office later said she never actually formally recused herself from the case.
DOG THE BOUNTY HUNTER DEFENDS JUSSIE SMOLLETT, LORI LOUGHLIN
Smollett's attorney said that his case was not one of deferred prosecution when she announced that the charges against him had been dropped.
In January, Smollett told police that two masked men attacked him, put a rope around his neck and poured bleach on him as he was walking home from a Subway restaurant. The actor, who is black and openly gay, said the masked men beat him, made racist and homophobic comments and yelled, "" This is MAGA country "" before fleeing the scene.
JUSSIE SMOLLETT'S LAWYER THREATENS CHICAGO PD IF THEY GO AFTER ACTOR FOR CASH
However, the Chicago Police Department alleged that Smollett paid the two men, Abel and Ola Osundairo , by check for a ""phony attack"" in order to take ""advantage of the pain and anger of racism to promote his career."" The brothers were allegedly caught on surveillance footage purchasing the rope used in the staged ""attack"" on Smollett.
JUSSIE SMOLLETT'S DEADLINE TO REPAY INVESTIGATIVE COSTS LOOMS
The ""Sum of my Music"" singer was later arrested for allegedly filing a false police report and released on a $10,000 bond . Smollett pleaded not guilty to 16 counts of disorderly conduct stemming from the alleged hoax. All charges against Smollett were dropped in late March in a move that legal experts claimed was ""almost unheard of.""
Still, the star isn't entirely out of the woods yet: The FBI is investigating whether Smollett sent himself a threatening hate letter to the ""Empire"" set, which could potentially land him behind bars for a decade for mail fraud — a federal offense.
CLICK HERE TO GET THE FOX NEWS APP
Smollett has maintained his innocence throughout the ordeal. His attorneys previously told Fox News they've ""witnessed an organized law enforcement spectacle that has no place in the American legal system. The presumption of innocence, a bedrock in the search for justice, was trampled upon at the expense of Mr. Smollett and notably, on the eve of a Mayoral election. Mr. Smollett is a young man of impeccable character and integrity who fiercely and solemnly maintains his innocence betrayed by a system that apparently wants to skip due process and proceed directly to sentencing.”
The Associated Press contributed to this report. Trending in US"
Pelosi confident Democrats will retain control of House in 2020 elections,www.foxnews.com,Andrew O'Reilly,04-07-2019,2019,4,https://www.foxnews.com/politics/pelosi-confident-democrats-will-retain-control-of-house-in-2020-elections,"Video
Pelosi’s comments came just months after the Democrats took control of the House, ending eight years of GOP control. The Democrats saw a net gain of 40 seats in the House.
While House Democrats have stymied many of President Trump’s plans, the party has had mixed results with its agenda since taking control due to the White House and Senate still sitting in Republican hands.
CLICK HERE TO GET THE FOX NEWS APP
Trump last week also vowed that the Republican Party would regain control of the House in the 2020 election.
""We’re going to take the House back. We are,” the president said during a speech at the National Republican Congressional Committee's annual spring dinner. “I feel totally confident.” Trending in Politics "
The Latest: Musical about town post-9/11 wins London award,www.foxnews.com,,04-07-2019,2019,4,https://www.foxnews.com/world/the-latest-musical-about-town-post-9-11-wins-london-award,"9:10 p.m. ""Come From Away"" has been named best new musical at Britain&apos;s Olivier stage awards.
The show about a small Newfoundland town that sheltered thousands of stranded airline passengers after the 9/11 attacks has won a total of four trophies at Britain&apos;s equivalent of Broadway&apos;s Tony Awards.
It also won for choreography, sound and outstanding achievement in music.
Kobna Holdbrook-Smith won best actor in a musical for playing charismatic, abusive Ike Turner in ""Tina - The Tina Turner Musical.""
Best actress in a musical went to Sharon D. Clarke for her powerful performance in Tony Kushner&apos;s ""Caroline, or Change."" as the maid to a family in the American south in the 1960s.
___
6:40 p.m.
""The Inheritance"" has been named best new play at British theater&apos;s Olivier Awards.
Matthew Lopez&apos;s epic drama took the first trophy at a Sunday evening ceremony for the annual prizes, Britain&apos;s equivalent of the Tonys.
The American playwright said he was ""overwhelmed and overjoyed"" to win the London stage award for his seven-hour play about young gay men in New York.
Laura Wade&apos;s ""Home I&apos;m Darling,"" about a 21st-century couple trying to live a perfect 1950s life, was named best new comedy.
""The Inheritance"" has eight Olivier nominations in all. Musicals ""Come From Away"" and ""Company"" are each nominated in nine categories.
The prizes are being handed out in a black-tie ceremony at London&apos;s Royal Albert Hall.
___
2:00 p.m.
Actors and other theater professionals are preparing for Britain&apos;s annual Olivier Awards ceremony, where musicals ""Come From Away"" and ""Company"" lead the nominations with nine apiece.
""Come From Away,"" about a Newfoundland town that sheltered stranded air travelers after the 9/11 attacks, is up for best new musical. A gender-switched West End production of Stephen Sondheim&apos;s ""Company"" is nominated for best musical revival.
Epic gay-history drama ""The Inheritance"" has eight nominations, and a revival of Rodgers and Hammerstein&apos;s ""The King and I"" starring Kelli O&apos;Hara and Ken Watanabe has six.
Acting contenders include Ian McKellen for ""King Lear,"" Gillian Anderson for ""All About Eve"" and Sophie Okonedo for ""Antony and Cleopatra.""
Sally Field, Kelsey Grammer, Tom Hiddleston and Wendell Pierce are among the stars expected at Sunday&apos;s ceremony at London&apos;s Royal Albert Hall.
Trending in World"
"Tennessee K-9 bites, brings down carjacking suspect, cops say",www.foxnews.com,Frank Miles,04-07-2019,2019,4,https://www.foxnews.com/us/tennessee-k9-bites-brings-down-carjacking-suspect-cops-say,"Email
A K-9 in Tennessee is being hailed a hero after the dog helped stop a suspect fleeing a stolen vehicle Saturday evening, authorities said. (Knoxville Police Department) A K-9 in Tennessee is being hailed a hero after the dog helped stop a suspect bolting from a stolen vehicle Saturday evening, investigators said. Nash, K-9 partner of Officer D. Williams, WVLT reported, bit one of the suspects who'd been running away from law enforcement in Knoxville and took him to the ground, police said.
The suspects allegedly had stolen the car during an armed South Knoxville carjacking last week, investigators added.
CLICK HERE TO GET THE FOX NEWS APP
Both were charged with possession of heroin for resale in a school zone and the suspect who ran from the scene will be charged with evading arrest, the news outlet reported. Frank Miles is a reporter and editor covering geopolitics, military, crime, technology and sports for FoxNews.com. His email is Frank.Miles@foxnews.com. Trending in US"
Florida sheriff's office bloodhound renamed from 'Rommel' to 'Scout' after complaints of Nazi connotations,www.foxnews.com,Nicole Darrah,04-07-2019,2019,4,https://www.foxnews.com/us/florida-sheriffs-office-bloodhound-renamed-from-rommel-to-scout-after-complaints-of-nazi-connotations,"Email
""Rommel"" the bloodhound was renamed after people complained the dog shared its name with a general who served under Adolf Hitler. (Lake County Sheriff's Office) ""Rommel,"" a sheriff's office bloodhound, was renamed after the office got complaints the dog shared a name with a general who served under Adolf Hitler . Announcing the news of its newest pal on Friday, the Lake County Sheriff's Office (LCSO) welcomed young ""Rommel"" on Twitter .
""He is a 10 week old liver colored bloodhound now assigned to Master Deputy Meintzschel,"" the department wrote . ""Rommel will soon begin his rigorous training to support the community by locating missing persons, fugitives, and evidence. Welcome aboard Rommel!""
However, some followers of the sheriff's office soon connected the dog's name to Erwin Rommel, a senior officer in the German Army who had commanded Adolf Hitler's military protection unit. He also led German troops sent to North Africa during World War II and killed himself in 1944 rather than face trial after he was linked to a plot to kill Hitler.
SOUTH CAROLINA FIREFIGHTER ADOPTS PUPPY HE RESCUED FROM UNDER PILE OF ROCKS
""Really?! That poor pup,"" one Twitter user wrote . ""Congratulations, you nazified that poor dog,"" tweeted another.
""My father spent part of WWII fighting against Rommel and his troops in North Africa. Shame on you,"" someone else wrote .
Another user, however, said it was ""absurd"" the department felt it needed to change the dog's name.
CLICK HERE TO GET THE FOX NEWS APP
However, the sheriff's office later confirmed it gave Rommel a new name.
""Although our new bloodhound was named after a childhood pet of the handler, he learned that his name is also tied to a Nazi war criminal,"" officials tweeted . ""Welcome Scout to LCSO!"" Nicole Darrah covers breaking and trending news for FoxNews.com. Trending in US"
Behind the scenes at the 54th Academy of Country Music Awards|,video.foxnews.com,foxnews.com,04-07-2019,2019,4,http://video.foxnews.com/v/6023627755001/,Ashley Dvorkin takes you backstage to get a glimpse of the stars attending the Academy of Country Music Awards.
Chelsea Handler says she has ‘feelings’ for Robert Mueller|,video.foxnews.com,foxnews.com,04-07-2019,2019,4,http://video.foxnews.com/v/6023618582001/,Comedian Chelsea Handler says she is ‘not embarrassed’ by her sexual attraction to Robert Mueller.
"Michigan State's Final Four loss brings unruly crowds to streets, 23 arrested",www.foxnews.com,Samuel Chamberlain,04-08-2019,2019,4,https://www.foxnews.com/sports/michigan-states-final-four-loss-brings-unruly-crowds-to-streets-23-arrested,"The East Lansing Police Department said in a statement Sunday that the crowd congregated at a downtown intersection immediately after the game. Approximately 30 minutes later, the fans moved to another intersection where they started blocking traffic and throwing glass bottles into the air. Officials estimated the crowd at being between 1,200 and 1,500 people at its peak. The department said 23 arrests were made Saturday evening, all but one for misdemeanor offenses. The department also said fire crews responded to 10 small fires across the city, which ""consisted of small pieces of furniture and there were no significantly sized crowds gathered around these fires.""
Two street signs and a police van also were damaged.
Michigan State students and fans have a history of unruly behavior after important basketball games. In 1999, following a Final Four loss to Duke, thousands of students and fans rioted outside the campus, triggering hundreds of thousands of dollars in damage and leading to 132 arrests. Smaller disturbances followed a loss to North Carolina in the 2005 Final Four, as well as after the school&apos;s football team won the Big Ten championship in 2013.
Police in Lubbock, Texas, also were busy Saturday night as fans celebrating Texas Tech&apos;s win poured into the streets around that school&apos;s campus, shutting down traffic and lighting fires.
Videos and photos showed at least one fire burning in a street and a flipped car.
""Don&apos;t burn down Lubbock before we get back,"" Red Raiders guard Matt Mooney said Sunday before practice ahead of Monday night&apos;s national championship game against Virginia. ""I know it was crazy out there. Just be safe.""
The city of Lubbock said in a statement that hundreds of fans gathered near campus and ""engaged in extremely dangerous, and disappointing, behavior that included vandalizing property.""
The Associated Press contributed to this report.
Trending in Sports"
Texas mother accused of selling son gets 6 years in prison,www.foxnews.com,,04-08-2019,2019,4,https://www.foxnews.com/us/texas-mother-accused-of-selling-son-gets-6-years-in-prison,"CRIME Published 15 hours ago Texas mother accused of selling son gets 6 years in prison CORPUS CHRISTI, Texas – A Texas woman accused of selling her 7-year-old son and planning to sell her two other children to settle a drug debt has been sentenced to six years in prison.
Esmeralda Garza of Corpus Christi was sentenced Friday after taking a plea deal. She was convicted on three counts of selling or purchasing a child. She also was convicted of money laundering and conspiracy to sell or purchase a child.
Last June investigators discovered her son had been sold for $2,500. Investigators also learned that she had planned to sell her two daughters, ages 2 and 3, as well — all to pay off a drug debt."
Nielsen meets with Trump at White House with her future at DHS in question,www.foxnews.com,Samuel Chamberlain,04-08-2019,2019,4,https://www.foxnews.com/politics/dhs-secretary-kirstjen-nielsen-meets-trump-white-house-future-dhs-question,"Last Update 6 mins ago Nielsen meets with Trump at White House with her future at DHS in question Nielsen: Trump will take every action within his authority to stop flow of illegal immigrants Homeland Security Secretary Kirstjen Nielsen was meeting with President Trump at the White House Sunday evening amid a report that she would offer her resignation. The meeting was taking place amid an ongoing influx of migrants at the U.S.-Mexico border that has been taxing America's immigration system and sparking frustration within the White House.
A report from CBS News, citing U.S. officials, said Nielsen was expected to resign Sunday. Fox News has not confirmed the report.
On Friday, Trump confirmed he withdrew the nomination of acting Immigration and Customs Enforcement (ICE) Director Ron Vitiello to become the permanent head of the agency, telling reporters that ""Ron’s a good man, but we’re going in a tougher direction, we want to go in a tougher direction.""
Nielsen skipped last week's meeting of interior ministers from the Group of Seven in Paris to deal with the migration crisis, which she has compared to the aftermath of a Category 5 hurricane.
CLICK HERE TO GET THE FOX NEWS APP
She also has taken to social media in recent days, tweeting that Congress must give border and immigration officials the tools and resources needed to ""fulfill our humanitarian and security mission.""
She visited El Paso, Texas, on Wednesday, marking her first stop on a border tour aimed at assessing the surge of migrants and the department's response. ""Our system and facilities were never structured to withstand the current influx of immigrants,"" she said.
This is a developing story; check back for more updates. Fox News' John Roberts and The Associated Press contributed to this report. Trending in Politics"
Nielsen leaving DHS after White House meeting with Trump | Fox News,www.foxnews.com,Samuel Chamberlain,04-08-2019,2019,4,https://www.foxnews.com/politics/nielsen-leaving-dhs-after-white-house-meeting-with-trump,"Last Update 4 mins ago Nielsen leaving DHS after White House meeting with Trump Nielsen: Trump will take every action within his authority to stop flow of illegal immigrants Department of Homeland Security Sec. Kirstjen Nielsen addresses the ongoing migrant crisis at the southern border on 'Tucker Carlson Tonight.' President Trump announced Sunday afternoon that Homeland Security Secretary Kirstjen Nielsen ""will be leaving her position"" after 16 months in the job. Trump also announced that U.S. Customs and Border Protection (CBP) Commissioner Kevin McAleenan will replace Nielsen, tweeting: ""I have confidence that Kevin will do a great job!""
Sunday's meeting took place amid an ongoing influx of migrants at the U.S.-Mexico border that has been taxing America's immigration system and sparking frustration within the White House.
On Friday, Trump confirmed he withdrew the nomination of acting Immigration and Customs Enforcement (ICE) Director Ron Vitiello to become the permanent head of the agency, telling reporters that ""Ron’s a good man, but we’re going in a tougher direction, we want to go in a tougher direction.""
Nielsen skipped last week's meeting of interior ministers from the Group of Seven in Paris to deal with the migration crisis, which she has compared to the aftermath of a Category 5 hurricane.
CLICK HERE TO GET THE FOX NEWS APP
She also has taken to social media in recent days, tweeting that Congress must give border and immigration officials the tools and resources needed to ""fulfill our humanitarian and security mission.""
She visited El Paso, Texas, on Wednesday, marking her first stop on a border tour aimed at assessing the surge of migrants and the department's response. ""Our system and facilities were never structured to withstand the current influx of immigrants,"" she said.
This is a developing story; check back for more updates. Fox News' John Roberts and The Associated Press contributed to this report. Trending in Politics"
