title, publication, authors, date, year, month, url, content
Sen. Portman: 'Money is not enough' to fix the border crisis,www.foxnews.com,Victor Garcia,04-10-2019,2019,4,https://www.foxnews.com/politics/sen-portman-money-is-not-enough-to-fix-the-border-crisis,"“Money is not enough because until you change the laws you&apos;ll continue to have this magnet, people come into United States,” Portman told guest host Sandra Smith . Portman laid out the asylum situation and how he said it is adding to the problems with illegal immigration.
“Here&apos;s the problem, Sandra. When someone comes (to the) United States and they&apos;re a family from Honduras, Guatemala and El Salvador, they&apos;re being told by the traffickers, and it&apos;s true, you ask for asylum and then during the time at which you have to wait for your asylum hearing you&apos;re allowed to go into the United States into the community,” Portman said.
The senator added that around “85 percent” of those applying for asylum are turned down but that the process takes so long many disappear into the United States while the process is taking place.
Portman also reacted to President Trump speaking about family separation on the border and blaming his predecessor.
“The cages that were shown, very inappropriate, they were built by President Obama and the Obama administration –not by Trump,” Trump said Tuesday at the White House.
Portman supported Trump and once again noted it was up to Congress to enact change in order to solve these problems.
“I do not support separating the families but I do support changing that Flores decision so you can keep people in a family unit. That&apos;s the whole point. And that&apos;s what the president has called for. It requires a change in law. You can&apos;t just do it through executive action or more money,” Portman said.
“It&apos;s a change in the law to be able to say ‘well, Congress has looked at this. We&apos;ve decided this is not working.’”
Trending in Politics"
NYC health officials warn against 'measles parties' amid biggest outbreak in decades,www.foxnews.com,Nicole Darrah,04-09-2019,2019,4,https://www.foxnews.com/health/nyc-health-measles-parties-outbreak,"Such parties involve intentionally exposing unvaccinated children to other children with a disease, with the intent that they would get the disease themselves. The Centers for Disease Control and Prevention (CDC) ""strongly recommends against hosting or participating in these events."" ""We are concerned about families having measles parties,"" New York City Health Commissioner Dr. Oxiris Barbot said at a news conference, emphasizing that ""we live in a different world now.""
Rockland County, NY declares state of emergency following measles outbreak ""There are many more individuals who are living with chronic diseases, who are surviving cancer, and so we don&apos;t want children or adults to be unnecessarily exposed to measles"" due to ""measles parties,"" she told reporters.
The health order that was declared on Tuesday covers people who live in four ZIP codes in the Williamsburg neighborhood of Brooklyn, where more than 250 people have contracted measles since September.
All unvaccinated people in those areas who may have been exposed to the virus are required to get vaccinated, including children older than 6 months, according to the order. Those who didn’t get the vaccine or are not immune to the virus may be fined $1,000.
The health commissioner said that ""nearly all"" measles cases in New York City have been associated with the Orthodox Jewish community in Brooklyn, and the outbreak is the largest since 1991.
Barbot said that the majority of religious leaders in the large Orthodox communities support vaccination efforts, but that rates have remained low in some areas because of a resistance ""fueled by a small group of anti-vaxxers in these neighborhoods.""
Earlier this week, the city ordered religious schools and day care programs serving that community to exclude unvaccinated students or risk being closed down.
Video In the city alone, 285 cases have been confirmed — 246 of which have been in children. Barbot said that 21 people have been hospitalized, and five have ended up in the intensive care unit.
When questioned whether an order to vaccine people was legal, Mayor Bill de Blasio said yes, noting his office is ""absolutely certain we have the power to do this.""
The measles vaccine , which the CDC recommends children get two doses of, is 97 percent effective, according to health officials. Called MMR, it protects against measles, mumps and rubella.
Fox News&apos; Ryan Gaydos and The Associated Press contributed to this report.
Nicole Darrah covers breaking and trending news for FoxNews.com. ADVERTISEMENT Trending in Health"
Bank of America raises minimum wage for employees | On Air Videos,video.foxnews.com,foxnews.com,04-09-2019,2019,4,http://video.foxnews.com/v/6024461058001/,"Bank of America to raise company minimum wage to $20/hour; Fox Biz Flash: 4/9.""> <meta name=""prism.channel"" content=""fnc"
Karen Pence & Charlotte Pence Respond To Mayor Pete Buttigieg Challenging Vice President Mike Pence On Homosexuality Being A Choice | Brian Kilmeade Show,radio.foxnews.com,foxnews.com,04-09-2019,2019,4,https://radio.foxnews.com/2019/04/09/karen-pence-charlotte-pence-respond-to-mayor-pete-buttigieg-challenging-vice-president-mike-pence-on-homosexuality-being-a-choice/,Karen Pence & Charlotte Pence respond to South Bend Indiana Mayor Pete Buttigieg challenging Vice President Mike Pence on homosexuality being a choice on The Brian Kilmeade Show Watch here:
Long Exodus of Trump Aides Now Extends to Homeland Security | MEDIA BUZZmeter,radio.foxnews.com,foxnews.com,04-09-2019,2019,4,https://radio.foxnews.com/2019/04/09/media-buzzmeter-04-09-2019/,"Howie discusses more shakeups in the Trump administration, more misconduct allegations against Joe Biden, AOC’s social media following, and Smallville actress Allison Mack’s role in recruiting women into a sex cult. Follow Howie on Twitter: @HowardKurtz Follow Emily Jashinsky on Twitter: @"
Preparing For Tax Day 2019 with H&R Block’s Kathy Pickering | Gerri Willis Podcast,radio.foxnews.com,foxnews.com,04-09-2019,2019,4,https://radio.foxnews.com/2019/04/09/preparing-for-tax-day-2019-with-hr-blocks-kathy-pickering/,"Welcome to Rich is Not a Four-Letter Word, the podcast for your wallet. I'm Gerri Willis with the Fox Business Network. Tax Day 2019 is fast approaching and this year, more than ever, you’ll want to take special care with your filing as this is the first year that tax reform takes effect. Kathy Pick"
Howard Kurtz: Most ousted White House aides (but not all) get a rough exit| Latest News Videos,video.foxnews.com,foxnews.com,04-09-2019,2019,4,http://video.foxnews.com/v/6024449670001/,"'MediaBuzz' host Howard Kurtz weighs in on the reasons why the White House's 'revolving door' may not produce results, especially when it comes to immigration."
"More than 100,000 migrants apprehended or turned away at border in March, CBP reveals",www.foxnews.com,Samuel Chamberlain,04-10-2019,2019,4,https://www.foxnews.com/us/more-than-100000-migrants-apprehended-or-turned-away-at-border-in-march-cbp-reveals,"Immigration attorney: Congress has to act on border crisis More than 103,000 migrants were turned away from or apprehended at the U.S.-Mexico border last month, U.S. Customs and Border Protection announced Tuesday, an increase of nearly 106 percent over the same period last year. In all, CBP said it apprehended 92,607 people, including 53,077 family units (a 45.3 percent increase over February) and 8,975 unaccompanied minors (a 31 percent increase over February). Another 10,885 migrants were deemed ""inadmissible"" by immigration authorities.
The total number of 103,492 apprehensions or rejections is the highest of any month over at least the past six years, topping February's mark of 76,535 apprehensions or rejections. The 92,607 apprehensions was the highest total since 91,566 migrants were apprehended in April 2008.
The numbers were made public hours after a top Border Patrol official told lawmakers that authorities has apprehended more families illegally crossing the border between October 2018 and February of this year than during all of the 2018 fiscal year (Oct. 1, 2017-Sept. 30, 2018).
""Much media attention has focused on caravans coming across from Central America,"" Rio Grande Valley Sector Chief Patrol Agent Rodolfo Karisch told the Senate Homeland Security Committee. ""But the fact is that RGV is receiving caravan-equivalent numbers every seven days."" Border Patrol official describes caravan-size influx of migrants arriving in his sector every week
The numbers were announced two days after the resignation of Homeland Security Secretary Kirstjen Nielsen in a shakeup orchestrated by President Trump, who has been frustrated by his administration's inability to stem the tide of migrants from Central America and other parts of the world. Karisch said Tuesday his sector has apprehended people from 50 different countries, including China, Bangladesh, Turkey, Egypt and Romania.
The president also abruptly pulled the nomination of Ron Vitiello to lead Immigration and Customs Enforcement (ICE) last week, saying he wanted to go “in a tougher direction.” National Border Patrol Council says McAleenan has a tough job ahead of him
Trump's choice to replace Nielsen as acting director, Kevin McAleenan, is a longtime CBP official who the president tweeted Sunday would do a ""fantastic job."" Trump also told reporters Tuesday that he was ""not looking"" to revive his administration's zero tolerance policy of separating families at the U.S.-Mexico border that caused an international uproar last year.
However, the president also noted that ""once you don't have [zero tolerance], that's why you see many more people coming. They're coming like it's a picnic because let's go to Disneyland.""
CLICK HERE TO GET THE FOX NEWS APP
Obama-era Border Patrol Chief Mark Morgan told senators last week that the U.S. is “experiencing a crisis at the southern border at a magnitude never seen in modern times.”
“This is not a manufactured crisis created by those of us who live and work in the border area,"" Morgan said. ""Border Patrol continues to apprehend record numbers of people who purposely violate U.S. immigration laws, we are taken advantage of by gaps in our legal frameworks and that undermine the rule of laws.”
Fox News' Adam Shaw and Brooke Singman contributed to this report. Trending in US"
"Sanders says he's a millionaire, vows Tax Day release of his returns",www.foxnews.com,Paulina Dedaj,04-10-2019,2019,4,https://www.foxnews.com/politics/sanders-says-hes-a-millionaire-vows-tax-day-release-of-his-returns,"Sanders told The New York Times in an interview published on Tuesday that he hopes that his release will make President Trump more inclined to follow suit. Both men have pushed back on the issue in the past.
Video The presidential hopeful from Vermont has refused to release his records before, as when he ran for the high office against Hillary Clinton in 2016.
Pressure has mounted on Sanders again, now that congressional Democrats have pushed for the release of six years of returns by Trump.
“Not being a billionaire, not having investments in Saudi Arabia, wherever he has investments, all over the world, mine will be a little bit more boring,” Sanders told The Times, attempting to draw a stark contrast between his returns and Trump&apos;s.
Sanders and his wife - they say they do their own taxes, without the help of an accountant - earned just over $205,000 in income in 2014, but in 2017, a year after he lost the Democratic nomination to Clinton, Sanders earned an estimated $1.06 million.
So how did the Democratic socialist join the ranks of those more affluent parties he&apos;s targeted most? Book sales, he says.
“I wrote a best-selling book,” he told The Times. “If you write a best-selling book, you can be a millionaire, too.”
Paulina Dedaj is a writer/ reporter for Fox News. Follow her on Twitter @PaulinaDedaj. Trending in Politics"
Iraq says it tried to stop US from blacklisting Iran corps,www.foxnews.com,,04-10-2019,2019,4,https://www.foxnews.com/world/iraq-says-it-tried-to-stop-us-from-blacklisting-iran-corps,"Email BAGHDAD – Iraq's prime minster says his government tried to stop the U.S. from labelling Iran's Revolutionary Guard Corps as a ""foreign terrorist organization,"" saying the designation could have negative consequences for Iraq and the Middle East. Adel Abdul-Mahdi says Iraq will continue to invest in its relationship with both the U.S. and Iran despite the White House designation Monday. The Iraqi premier says his government spoke to the U.S. administration about the label.
Speaking at his weekly news conference Tuesday, Abdul-Mahdi said that Iraq as Iran's neighbor to the west cannot afford to be the site of conflict between rival powers.
Some 5,200 U.S. troops are stationed in Iraq, after the Iraqi parliament invited Washington to deploy forces to fight the Islamic State group in 2014. Trending in World"
